year,material,commodity,origin_region,destination_region,x0_kt,x1_kt,x_final_kt,residual_export_kt,residual_import_need_kt,pass_id
1999,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,0
1999,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,15882.266267014667,0
1999,nickel,concentrates,China,RoW,514.6943,514.6943,514.6943,0.0,640451.1693689041,0
1999,nickel,concentrates,EU27,China,27.028661443268543,0.7944359701136294,0.7944359701136294,26.234225473159313,0.0,0
1999,nickel,concentrates,EU27,EU27,1359.0857707017544,1359.0857707017544,1359.0857707017544,26.234225473159313,15882.266267014667,0
1999,nickel,concentrates,EU27,RoW,16999.144267854972,16999.144267854972,16999.144267854972,26.234225473159313,640451.1693689041,0
1999,nickel,concentrates,RoW,China,10696.40662447535,314.3925640298864,314.3925640298864,10382.01406044513,0.0,0
1999,nickel,concentrates,RoW,EU27,259141.6239622836,259141.6239622836,259141.6239622836,10382.01406044513,15882.266267014667,0
1999,nickel,concentrates,RoW,RoW,6103252.834113241,6103252.834113241,6103252.834113241,10382.01406044513,640451.1693689041,0
1999,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,1
1999,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,15457.462559931795,1
1999,nickel,concentrates,China,RoW,0.0,0.0,514.6943,0.0,630467.7247900693,1
1999,nickel,concentrates,EU27,China,0.0,0.0,0.7944359701136294,0.0,0.0,1
1999,nickel,concentrates,EU27,EU27,1.9421568675775993,1.9421568675775993,1361.027927569332,0.0,15457.462559931795,1
1999,nickel,concentrates,EU27,RoW,24.29206860558171,24.29206860558171,17023.436336460552,0.0,630467.7247900693,1
1999,nickel,concentrates,RoW,China,0.0,0.0,314.3925640298864,0.0,0.0,1
1999,nickel,concentrates,RoW,EU27,422.8615502152942,422.8615502152942,259564.48551249888,0.0,15457.462559931795,1
1999,nickel,concentrates,RoW,RoW,9959.152510229835,9959.152510229835,6113211.986623471,0.0,630467.7247900693,1
1999,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,0
1999,nickel,refined_metal,China,EU27,55.62405392137337,55.62405392137337,55.62405392137337,0.0,26757.799801508198,0
1999,nickel,refined_metal,China,RoW,12329.960696078626,12329.960696078626,12329.960696078626,0.0,6907.597488294006,0
1999,nickel,refined_metal,EU27,China,243.51620313681406,201.30828296260788,201.30828296260788,42.20792017421627,0.0,0
1999,nickel,refined_metal,EU27,EU27,85086.81063880821,85086.81063880821,85086.81063880821,42.20792017421627,26757.799801508198,0
1999,nickel,refined_metal,EU27,RoW,28318.894458054965,28318.894458054965,28318.894458054965,42.20792017421627,6907.597488294006,0
1999,nickel,refined_metal,RoW,China,5835.492886665541,4824.044717037392,4824.044717037392,1011.4481696281582,0.0,0
1999,nickel,refined_metal,RoW,EU27,262283.5665057622,262283.5665057622,262283.5665057622,1011.4481696281582,26757.799801508198,0
1999,nickel,refined_metal,RoW,RoW,529934.7793075723,529934.7793075723,529934.7793075723,1011.4481696281582,6907.597488294006,0
1999,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,1
1999,nickel,refined_metal,China,EU27,0.0,0.0,55.62405392137337,0.0,26391.266706946655,1
1999,nickel,refined_metal,China,RoW,0.0,0.0,12329.960696078626,0.0,6220.474493053276,1
1999,nickel,refined_metal,EU27,China,0.0,0.0,201.30828296260788,0.0,0.0,1
1999,nickel,refined_metal,EU27,EU27,31.668047989772692,31.668047989772692,85118.47868679799,0.0,26391.266706946655,1
1999,nickel,refined_metal,EU27,RoW,10.539872184443578,10.539872184443578,28329.434330239408,0.0,6220.474493053276,1
1999,nickel,refined_metal,RoW,China,0.0,0.0,4824.044717037392,1.1641532182693481e-10,0.0,1
1999,nickel,refined_metal,RoW,EU27,334.86504657177716,334.86504657177716,262618.431552334,1.1641532182693481e-10,26391.266706946655,1
1999,nickel,refined_metal,RoW,RoW,676.583123056381,676.583123056381,530611.3624306286,1.1641532182693481e-10,6220.474493053276,1
1999,nickel,scrap,China,China,0.0,0.0,0.0,5.280710111186522,393.97991487442687,0
1999,nickel,scrap,China,EU27,34.86578054429239,29.585070433105805,29.585070433105805,5.280710111186522,0.0,0
1999,nickel,scrap,China,RoW,835.9122194557077,835.9122194557077,835.9122194557077,5.280710111186522,5517.756646773138,0
1999,nickel,scrap,EU27,China,9.707989355678368,9.707989355678368,9.707989355678368,3127.3719791239055,393.97991487442687,0
1999,nickel,scrap,EU27,EU27,20648.409552631645,17521.037573507736,17521.037573507736,3127.3719791239055,0.0,0
1999,nickel,scrap,EU27,RoW,11522.896458012683,11522.896458012683,11522.896458012683,3127.3719791239055,5517.756646773138,0
1999,nickel,scrap,RoW,China,562.9260957698947,562.9260957698947,562.9260957698947,2447.4838724124565,393.97991487442687,0
1999,nickel,scrap,RoW,EU27,16159.462228471624,13711.978356059162,13711.978356059162,2447.4838724124565,0.0,0
1999,nickel,scrap,RoW,RoW,113320.5026757585,113320.5026757585,113320.5026757585,2447.4838724124565,5517.756646773138,0
1999,nickel,scrap,China,China,0.0,0.0,0.0,0.04521193096275056,379.2494163489092,1
1999,nickel,scrap,China,EU27,0.0,0.0,29.585070433105805,0.04521193096275056,0.0,1
1999,nickel,scrap,China,RoW,5.280710111186522,5.235498180223737,841.1477176359315,0.04521193096275056,0.0,1
1999,nickel,scrap,EU27,China,2.6325791388353443,2.6325791388353443,12.340568494513713,26.753125821003778,379.2494163489092,1
1999,nickel,scrap,EU27,EU27,0.0,0.0,17521.037573507736,26.753125821003778,0.0,1
1999,nickel,scrap,EU27,RoW,3124.7393999850697,3097.986274164066,14620.88273217675,26.753125821003778,0.0,1
1999,nickel,scrap,RoW,China,12.09791938668231,12.09791938668231,575.024015156577,20.851078596926527,379.2494163489092,1
1999,nickel,scrap,RoW,EU27,0.0,0.0,13711.978356059162,20.851078596926527,0.0,1
1999,nickel,scrap,RoW,RoW,2435.385953025774,2414.534874428847,115735.03755018735,20.851078596926527,0.0,1
1999,tin,concentrates,China,China,0.0,0.0,0.0,32.084079375213605,205.71881184255756,0
1999,tin,concentrates,China,EU27,54.036928364705965,21.952848989491912,21.952848989491912,32.084079375213605,0.0,0
1999,tin,concentrates,China,RoW,3384.4960716352944,3384.4960716352944,3384.4960716352944,32.084079375213605,2229.7006888873148,0
1999,tin,concentrates,EU27,China,0.233,0.233,0.233,721.5871425914602,205.71881184255756,0
1999,tin,concentrates,EU27,EU27,1215.3177991209693,493.73065652950874,493.73065652950874,721.5871425914602,0.0,0
1999,tin,concentrates,EU27,RoW,5004.887200879031,5004.887200879031,5004.887200879031,721.5871425914602,2229.7006888873148,0
1999,tin,concentrates,RoW,China,1020.3151881574425,1020.3151881574425,1020.3151881574425,1681.7482787631889,205.71881184255756,0
1999,tin,concentrates,RoW,EU27,2832.4487732441976,1150.7004944809994,1150.7004944809994,1681.7482787631889,0.0,0
1999,tin,concentrates,RoW,RoW,97110.58203859835,97110.58203859835,97110.58203859835,1681.7482787631889,2229.7006888873148,0
1999,tin,concentrates,China,China,0.0,0.0,0.0,2.497291046467126,188.19925653267933,1
1999,tin,concentrates,China,EU27,0.0,0.0,21.952848989491912,2.497291046467126,0.0,1
1999,tin,concentrates,China,RoW,32.084079375213605,29.586788328746607,3414.082859964041,2.497291046467126,0.0,1
1999,tin,concentrates,EU27,China,0.033591561735976334,0.033591561735976334,0.26659156173597637,56.16272174931328,188.19925653267933,1
1999,tin,concentrates,EU27,EU27,0.0,0.0,493.73065652950874,56.16272174931328,0.0,1
1999,tin,concentrates,EU27,RoW,721.5535510297243,665.3908292804111,5670.278030159442,56.16272174931328,0.0,1
1999,tin,concentrates,RoW,China,17.485963748142183,17.485963748142183,1037.8011519055847,129.53924373688642,188.19925653267933,1
1999,tin,concentrates,RoW,EU27,0.0,0.0,1150.7004944809994,129.53924373688642,0.0,1
1999,tin,concentrates,RoW,RoW,1664.2623150150466,1534.7230712781568,98645.30510987651,129.53924373688642,0.0,1
1999,tin,refined_metal,China,China,0.0,0.0,0.0,1744.08563615405,703.152575062788,0
1999,tin,refined_metal,China,EU27,25357.377935269837,23613.29229911579,23613.29229911579,1744.08563615405,0.0,0
1999,tin,refined_metal,China,RoW,43978.67006473018,43978.67006473018,43978.67006473018,1744.08563615405,15026.947478961083,0
1999,tin,refined_metal,EU27,China,79.6847712013005,79.6847712013005,79.6847712013005,1203.0188953677462,703.152575062788,0
1999,tin,refined_metal,EU27,EU27,17490.772334080753,16287.753438713005,16287.753438713005,1203.0188953677462,0.0,0
1999,tin,refined_metal,EU27,RoW,8915.796894717949,8915.796894717949,8915.796894717949,1203.0188953677462,15026.947478961083,0
1999,tin,refined_metal,RoW,China,9257.347653735913,9257.347653735913,9257.347653735913,2610.6095225021127,703.152575062788,0
1999,tin,refined_metal,RoW,EU27,37955.82678467329,35345.21726217121,35345.21726217121,2610.6095225021127,0.0,0
1999,tin,refined_metal,RoW,RoW,179077.0025615908,179077.0025615908,179077.0025615908,2610.6095225021127,15026.947478961083,0
1999,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,564.174500035675,1
1999,tin,refined_metal,China,EU27,0.0,0.0,23613.29229911579,0.0,0.0,1
1999,tin,refined_metal,China,RoW,1744.08563615405,1744.08563615405,45722.75570088423,0.0,9608.211499964265,1
1999,tin,refined_metal,EU27,China,10.65671511414547,10.65671511414547,90.34148631544598,0.0,564.174500035675,1
1999,tin,refined_metal,EU27,EU27,0.0,0.0,16287.753438713005,0.0,0.0,1
1999,tin,refined_metal,EU27,RoW,1192.3621802536009,1192.3621802536009,10108.15907497155,0.0,9608.211499964265,1
1999,tin,refined_metal,RoW,China,128.3213599129662,128.3213599129662,9385.66901364888,0.0,564.174500035675,1
1999,tin,refined_metal,RoW,EU27,0.0,0.0,35345.21726217121,0.0,0.0,1
1999,tin,refined_metal,RoW,RoW,2482.2881625891464,2482.2881625891464,181559.29072417997,0.0,9608.211499964265,1
1999,tin,scrap,China,China,0.0,0.0,0.0,14.646304082119798,59.12486225058137,0
1999,tin,scrap,China,EU27,246.12562345837608,231.4793193762563,231.4793193762563,14.646304082119798,0.0,0
1999,tin,scrap,China,RoW,228.02837654162389,228.02837654162389,228.02837654162389,14.646304082119798,58432.69377368185,0
1999,tin,scrap,EU27,China,0.0,0.0,0.0,254.57559061483607,59.12486225058137,0
1999,tin,scrap,EU27,EU27,4278.046912453019,4023.471321838184,4023.471321838184,254.57559061483607,0.0,0
1999,tin,scrap,EU27,RoW,898.0760875469798,898.0760875469798,898.0760875469798,254.57559061483607,58432.69377368185,0
1999,tin,scrap,RoW,China,825.3931377494187,825.3931377494187,825.3931377494187,159.59174123547928,59.12486225058137,0
1999,tin,scrap,RoW,EU27,2681.8791000210367,2522.287358785559,2522.287358785559,159.59174123547928,0.0,0
1999,tin,scrap,RoW,RoW,27857.503762229542,27857.503762229542,27857.503762229542,159.59174123547928,58432.69377368185,0
1999,tin,scrap,China,China,0.0,0.0,0.0,0.0,54.53237187150319,1
1999,tin,scrap,China,EU27,0.0,0.0,231.4793193762563,0.0,0.0,1
1999,tin,scrap,China,RoW,14.646304082119798,14.646304082119798,242.67468062374368,0.0,58008.4726281285,1
1999,tin,scrap,EU27,China,0.0,0.0,0.0,0.0,54.53237187150319,1
1999,tin,scrap,EU27,EU27,0.0,0.0,4023.471321838184,0.0,0.0,1
1999,tin,scrap,EU27,RoW,254.57559061483607,254.57559061483607,1152.6516781618159,0.0,58008.4726281285,1
1999,tin,scrap,RoW,China,4.592490379078208,4.592490379078208,829.9856281284968,0.0,54.53237187150319,1
1999,tin,scrap,RoW,EU27,0.0,0.0,2522.287358785559,0.0,0.0,1
1999,tin,scrap,RoW,RoW,154.99925085640106,154.99925085640106,28012.503013085945,0.0,58008.4726281285,1
1999,zinc,concentrates,China,China,0.0,0.0,0.0,476.32011500306544,0.0,0
1999,zinc,concentrates,China,EU27,36769.61138204238,36293.29126703929,36293.29126703929,476.32011500306544,0.0,0
1999,zinc,concentrates,China,RoW,211908.68971795763,211908.68971795763,211908.68971795763,476.32011500306544,366509.7028987198,0
1999,zinc,concentrates,EU27,China,12.765480885270721,5.754034789230767,5.754034789230767,18708.13860017783,0.0,0
1999,zinc,concentrates,EU27,EU27,1443636.655691705,1424935.5285376231,1424935.5285376231,18708.13860017783,0.0,0
1999,zinc,concentrates,EU27,RoW,210249.06252741005,210249.06252741005,210249.06252741005,18708.13860017783,366509.7028987198,0
1999,zinc,concentrates,RoW,China,112745.54871413583,50820.00556521077,50820.00556521077,98274.24048353825,0.0,0
1999,zinc,concentrates,RoW,EU27,2805943.803629952,2769595.1062953384,2769595.1062953384,98274.24048353825,0.0,0
1999,zinc,concentrates,RoW,RoW,3209630.201855913,3209630.201855913,3209630.201855913,98274.24048353825,366509.7028987198,0
1999,zinc,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,1
1999,zinc,concentrates,China,EU27,0.0,0.0,36293.29126703929,0.0,0.0,1
1999,zinc,concentrates,China,RoW,476.32011500306544,476.32011500306544,212385.0098329607,0.0,249051.0037000007,1
1999,zinc,concentrates,EU27,China,0.0,0.0,5.754034789230767,0.0,0.0,1
1999,zinc,concentrates,EU27,EU27,0.0,0.0,1424935.5285376231,0.0,0.0,1
1999,zinc,concentrates,EU27,RoW,18708.13860017783,18708.13860017783,228957.20112758788,0.0,249051.0037000007,1
1999,zinc,concentrates,RoW,China,0.0,0.0,50820.00556521077,0.0,0.0,1
1999,zinc,concentrates,RoW,EU27,0.0,0.0,2769595.1062953384,0.0,0.0,1
1999,zinc,concentrates,RoW,RoW,98274.24048353825,98274.24048353825,3307904.442339451,0.0,249051.0037000007,1
1999,zinc,refined_metal,China,China,0.0,0.0,0.0,0.0,6164.4548487977245,0
1999,zinc,refined_metal,China,EU27,23887.54445761499,23887.54445761499,23887.54445761499,0.0,61299.82882696157,0
1999,zinc,refined_metal,China,RoW,541821.7829423851,541821.7829423851,541821.7829423851,0.0,2994191.4916242403,0
1999,zinc,refined_metal,EU27,China,965.5701588021733,965.5701588021733,965.5701588021733,0.0,6164.4548487977245,0
1999,zinc,refined_metal,EU27,EU27,979830.8649677703,979830.8649677703,979830.8649677703,0.0,61299.82882696157,0
1999,zinc,refined_metal,EU27,RoW,359593.08417342766,359593.08417342766,359593.08417342766,0.0,2994191.4916242403,0
1999,zinc,refined_metal,RoW,China,10615.198892400103,10615.198892400103,10615.198892400103,0.0,6164.4548487977245,0
1999,zinc,refined_metal,RoW,EU27,382080.1896476532,382080.1896476532,382080.1896476532,0.0,61299.82882696157,0
1999,zinc,refined_metal,RoW,RoW,1947660.3497599466,1947660.3497599466,1947660.3497599466,0.0,2994191.4916242403,0
1999,zinc,refined_metal,China,China,0.0,0.0,0.0,0.0,6164.4548487977245,1
1999,zinc,refined_metal,China,EU27,0.0,0.0,23887.54445761499,0.0,61299.82882696157,1
1999,zinc,refined_metal,China,RoW,0.0,0.0,541821.7829423851,0.0,2994191.4916242403,1
1999,zinc,refined_metal,EU27,China,0.0,0.0,965.5701588021733,0.0,6164.4548487977245,1
1999,zinc,refined_metal,EU27,EU27,0.0,0.0,979830.8649677703,0.0,61299.82882696157,1
1999,zinc,refined_metal,EU27,RoW,0.0,0.0,359593.08417342766,0.0,2994191.4916242403,1
1999,zinc,refined_metal,RoW,China,0.0,0.0,10615.198892400103,0.0,6164.4548487977245,1
1999,zinc,refined_metal,RoW,EU27,0.0,0.0,382080.1896476532,0.0,61299.82882696157,1
1999,zinc,refined_metal,RoW,RoW,0.0,0.0,1947660.3497599466,0.0,2994191.4916242403,1
1999,zinc,scrap,China,China,0.0,0.0,0.0,2.5556818793611455,9145.334267767888,0
1999,zinc,scrap,China,EU27,219.74141537713965,217.18573349777844,217.18573349777844,2.5556818793611455,0.0,0
1999,zinc,scrap,China,RoW,10528.04808462286,10528.04808462286,10528.04808462286,2.5556818793611455,120207.33093874063,0
1999,zinc,scrap,EU27,China,10081.542634289219,10081.542634289219,10081.542634289219,2682.254836096952,9145.334267767888,0
1999,zinc,scrap,EU27,EU27,230624.35072452683,227942.0958884299,227942.0958884299,2682.254836096952,0.0,0
1999,zinc,scrap,EU27,RoW,107466.29664118396,107466.29664118396,107466.29664118396,2682.254836096952,120207.33093874063,0
1999,zinc,scrap,RoW,China,21601.543597942884,21601.543597942884,21601.543597942884,403.4946885321988,9145.334267767888,0
1999,zinc,scrap,RoW,EU27,34693.08706660451,34289.59237807232,34289.59237807232,403.4946885321988,0.0,0
1999,zinc,scrap,RoW,RoW,189997.7698354526,189997.7698354526,189997.7698354526,403.4946885321988,120207.33093874063,0
1999,zinc,scrap,China,China,0.0,0.0,0.0,0.0,8874.0979198305,1
1999,zinc,scrap,China,EU27,0.0,0.0,217.18573349777844,0.0,0.0,1
1999,zinc,scrap,China,RoW,2.5556818793611455,2.5556818793611455,10530.603766502221,0.0,117390.26208016952,1
1999,zinc,scrap,EU27,China,230.04477711213988,230.04477711213988,10311.587411401359,0.0,8874.0979198305,1
1999,zinc,scrap,EU27,EU27,0.0,0.0,227942.0958884299,0.0,0.0,1
1999,zinc,scrap,EU27,RoW,2452.2100589848123,2452.2100589848123,109918.50670016877,0.0,117390.26208016952,1
1999,zinc,scrap,RoW,China,41.19157082525328,41.19157082525328,21642.735168768137,0.0,8874.0979198305,1
1999,zinc,scrap,RoW,EU27,0.0,0.0,34289.59237807232,0.0,0.0,1
1999,zinc,scrap,RoW,RoW,362.3031177069455,362.3031177069455,190360.07295315954,0.0,117390.26208016952,1
2000,nickel,concentrates,China,China,0.0,0.0,0.0,0.0022696171413087995,789.5588050379158,0
2000,nickel,concentrates,China,EU27,0.049999999999999996,0.04773038285867542,0.04773038285867542,0.0022696171413087995,2.9103830456733704e-11,0
2000,nickel,concentrates,China,RoW,222.22550000000004,222.22550000000004,222.22550000000004,0.0022696171413087995,1081871.211098482,0
2000,nickel,concentrates,EU27,China,31.916416459889625,31.916416459889625,31.916416459889625,156.12030307833265,789.5588050379158,0
2000,nickel,concentrates,EU27,EU27,3439.3532776020356,3283.2329745237066,3283.2329745237066,156.12030307833265,2.9103830456733704e-11,0
2000,nickel,concentrates,EU27,RoW,29293.01185593807,29293.01185593807,29293.01185593807,156.12030307833265,1081871.211098482,0
2000,nickel,concentrates,RoW,China,1560.6896285021946,1560.6896285021946,1560.6896285021946,12210.428930825554,789.5588050379158,0
2000,nickel,concentrates,RoW,EU27,268997.5482759197,256787.1193450934,256787.1193450934,12210.428930825554,2.9103830456733704e-11,0
2000,nickel,concentrates,RoW,RoW,6748457.814145579,6748457.814145579,6748457.814145579,12210.428930825554,1081871.211098482,0
2000,nickel,concentrates,China,China,0.0,0.0,0.0,5.10541468656811e-07,786.6917160525347,1
2000,nickel,concentrates,China,EU27,5.105414544807681e-07,3.06781283659572e-20,0.04773038285867542,5.10541468656811e-07,0.0,1
2000,nickel,concentrates,China,RoW,0.002269106599854319,0.002269106599854319,222.22776910659988,5.10541468656811e-07,1069991.8688757215,1
2000,nickel,concentrates,EU27,China,0.15208026470192063,0.15208026470192063,32.06849672459155,16.388361065484787,786.6917160525347,1
2000,nickel,concentrates,EU27,EU27,16.388361065487384,9.84766741392233e-13,3283.2329745237075,16.388361065484787,0.0,1
2000,nickel,concentrates,EU27,RoW,139.57986174814334,139.57986174814334,29432.591717686217,16.388361065484787,1069991.8688757215,1
2000,nickel,concentrates,RoW,China,2.715008720679135,2.715008720679135,1563.4046372228738,467.95383019931614,786.6917160525347,1
2000,nickel,concentrates,RoW,EU27,467.95383019962287,2.811906368466334e-11,256787.11934509344,467.95383019931614,0.0,1
2000,nickel,concentrates,RoW,RoW,11739.760091905253,11739.760091905253,6760197.5742374845,467.95383019931614,1069991.8688757215,1
2000,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,4803.29269203101,0
2000,nickel,refined_metal,China,EU27,34.39246624781221,34.39246624781221,34.39246624781221,0.0,42438.31802065065,0
2000,nickel,refined_metal,China,RoW,12192.80103375219,12192.80103375219,12192.80103375219,0.0,85358.57088731835,0
2000,nickel,refined_metal,EU27,China,209.07629119865322,209.07629119865322,209.07629119865322,0.0,4803.29269203101,0
2000,nickel,refined_metal,EU27,EU27,92916.86817698495,92916.86817698495,92916.86817698495,0.0,42438.31802065065,0
2000,nickel,refined_metal,EU27,RoW,30353.364981816427,30353.364981816427,30353.364981816427,0.0,85358.57088731835,0
2000,nickel,refined_metal,RoW,China,7961.931166770336,7961.931166770336,7961.931166770336,0.0,4803.29269203101,0
2000,nickel,refined_metal,RoW,EU27,272624.41728611663,272624.41728611663,272624.41728611663,0.0,42438.31802065065,0
2000,nickel,refined_metal,RoW,RoW,525724.5274971131,525724.5274971131,525724.5274971131,0.0,85358.57088731835,0
2000,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,4803.29269203101,1
2000,nickel,refined_metal,China,EU27,0.0,0.0,34.39246624781221,0.0,42438.31802065065,1
2000,nickel,refined_metal,China,RoW,0.0,0.0,12192.80103375219,0.0,85358.57088731835,1
2000,nickel,refined_metal,EU27,China,0.0,0.0,209.07629119865322,0.0,4803.29269203101,1
2000,nickel,refined_metal,EU27,EU27,0.0,0.0,92916.86817698495,0.0,42438.31802065065,1
2000,nickel,refined_metal,EU27,RoW,0.0,0.0,30353.364981816427,0.0,85358.57088731835,1
2000,nickel,refined_metal,RoW,China,0.0,0.0,7961.931166770336,0.0,4803.29269203101,1
2000,nickel,refined_metal,RoW,EU27,0.0,0.0,272624.41728611663,0.0,42438.31802065065,1
2000,nickel,refined_metal,RoW,RoW,0.0,0.0,525724.5274971131,0.0,85358.57088731835,1
2000,nickel,scrap,China,China,0.0,0.0,0.0,0.0,21.12653220834335,0
2000,nickel,scrap,China,EU27,1.4690242625409364,1.4690242625409364,1.4690242625409364,0.0,17954.90418798256,0
2000,nickel,scrap,China,RoW,1200.908975737459,1200.908975737459,1200.908975737459,0.0,1045.0102798091102,0
2000,nickel,scrap,EU27,China,31.01879239894546,31.01879239894546,31.01879239894546,0.0,21.12653220834335,0
2000,nickel,scrap,EU27,EU27,22041.676088330467,22041.676088330467,22041.676088330467,0.0,17954.90418798256,0
2000,nickel,scrap,EU27,RoW,10108.319119270589,10108.319119270589,10108.319119270589,0.0,1045.0102798091102,0
2000,nickel,scrap,RoW,China,412.5176753927112,412.5176753927112,412.5176753927112,1.4551915228366852e-11,21.12653220834335,0
2000,nickel,scrap,RoW,EU27,11950.386699424434,11950.386699424434,11950.386699424434,1.4551915228366852e-11,17954.90418798256,0
2000,nickel,scrap,RoW,RoW,73275.00962518285,73275.00962518285,73275.00962518285,1.4551915228366852e-11,1045.0102798091102,0
2000,nickel,scrap,China,China,0.0,0.0,0.0,0.0,21.126532208343292,1
2000,nickel,scrap,China,EU27,0.0,0.0,1.4690242625409364,0.0,17954.90418798256,1
2000,nickel,scrap,China,RoW,0.0,0.0,1200.908975737459,0.0,1045.0102798090957,1
2000,nickel,scrap,EU27,China,0.0,0.0,31.01879239894546,0.0,21.126532208343292,1
2000,nickel,scrap,EU27,EU27,0.0,0.0,22041.676088330467,0.0,17954.90418798256,1
2000,nickel,scrap,EU27,RoW,0.0,0.0,10108.319119270589,0.0,1045.0102798090957,1
2000,nickel,scrap,RoW,China,7.009654908826583e-14,7.009654908826583e-14,412.5176753927113,0.0,21.126532208343292,1
2000,nickel,scrap,RoW,EU27,2.0306544855381124e-12,2.0306544855381124e-12,11950.386699424436,0.0,17954.90418798256,1
2000,nickel,scrap,RoW,RoW,1.2451164193740474e-11,1.2451164193740474e-11,73275.00962518287,0.0,1045.0102798090957,1
2000,tin,concentrates,China,China,0.0,0.0,0.0,50.457334531846755,851.4244247885424,0
2000,tin,concentrates,China,EU27,75.48041249693789,25.023077965090888,25.023077965090888,50.457334531846755,0.0,0
2000,tin,concentrates,China,RoW,2976.8955875030624,2976.8955875030624,2976.8955875030624,50.457334531846755,2380.7406022028736,0
2000,tin,concentrates,EU27,China,76.3608216246723,76.3608216246723,76.3608216246723,2099.36188527961,851.4244247885424,0
2000,tin,concentrates,EU27,EU27,3140.488940834541,1041.1270555549293,1041.1270555549293,2099.36188527961,0.0,0
2000,tin,concentrates,EU27,RoW,12600.90423754079,12600.90423754079,12600.90423754079,2099.36188527961,2380.7406022028736,0
2000,tin,concentrates,RoW,China,1121.9357535867853,1121.9357535867853,1121.9357535867853,1082.3458071799687,851.4244247885424,0
2000,tin,concentrates,RoW,EU27,1619.1086736599436,536.7628664799798,536.7628664799798,1082.3458071799687,0.0,0
2000,tin,concentrates,RoW,RoW,64685.475572753276,64685.475572753276,64685.475572753276,1082.3458071799687,2380.7406022028736,0
2000,tin,concentrates,China,China,0.0,0.0,0.0,12.930526640275275,820.3263616057077,1
2000,tin,concentrates,China,EU27,0.0,0.0,25.023077965090888,12.930526640275275,0.0,1
2000,tin,concentrates,China,RoW,50.457334531846755,37.52680789157139,3014.422395394634,12.930526640275275,0.0,1
2000,tin,concentrates,EU27,China,12.645392969169732,12.645392969169732,89.00621459384203,534.7556196709484,820.3263616057077,1
2000,tin,concentrates,EU27,EU27,0.0,0.0,1041.1270555549293,534.7556196709484,0.0,1
2000,tin,concentrates,EU27,RoW,2086.71649231044,1551.9608726394906,14152.86511018028,534.7556196709484,0.0,1
2000,tin,concentrates,RoW,China,18.452670213664998,18.452670213664998,1140.3884238004503,272.6402152944938,820.3263616057077,1
2000,tin,concentrates,RoW,EU27,0.0,0.0,536.7628664799798,272.6402152944938,0.0,1
2000,tin,concentrates,RoW,RoW,1063.8931369663037,791.2529216718115,65476.728494425086,272.6402152944938,0.0,1
2000,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,1168.2322826348736,0
2000,tin,refined_metal,China,EU27,25165.009973789613,25165.009973789613,25165.009973789613,0.0,1740.0877820681635,0
2000,tin,refined_metal,China,RoW,47087.2310262104,47087.2310262104,47087.2310262104,0.0,11653.87993529695,0
2000,tin,refined_metal,EU27,China,112.66841113712304,112.66841113712304,112.66841113712304,0.0,1168.2322826348736,0
2000,tin,refined_metal,EU27,EU27,15857.36105064778,15857.36105064778,15857.36105064778,0.0,1740.0877820681635,0
2000,tin,refined_metal,EU27,RoW,7164.898538215097,7164.898538215097,7164.898538215097,0.0,11653.87993529695,0
2000,tin,refined_metal,RoW,China,10565.753306228004,10565.753306228004,10565.753306228004,0.0,1168.2322826348736,0
2000,tin,refined_metal,RoW,EU27,36235.32519349444,36235.32519349444,36235.32519349444,0.0,1740.0877820681635,0
2000,tin,refined_metal,RoW,RoW,189194.86950027756,189194.86950027756,189194.86950027756,0.0,11653.87993529695,0
2000,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,1168.2322826348736,1
2000,tin,refined_metal,China,EU27,0.0,0.0,25165.009973789613,0.0,1740.0877820681635,1
2000,tin,refined_metal,China,RoW,0.0,0.0,47087.2310262104,0.0,11653.87993529695,1
2000,tin,refined_metal,EU27,China,0.0,0.0,112.66841113712304,0.0,1168.2322826348736,1
2000,tin,refined_metal,EU27,EU27,0.0,0.0,15857.36105064778,0.0,1740.0877820681635,1
2000,tin,refined_metal,EU27,RoW,0.0,0.0,7164.898538215097,0.0,11653.87993529695,1
2000,tin,refined_metal,RoW,China,0.0,0.0,10565.753306228004,0.0,1168.2322826348736,1
2000,tin,refined_metal,RoW,EU27,0.0,0.0,36235.32519349444,0.0,1740.0877820681635,1
2000,tin,refined_metal,RoW,RoW,0.0,0.0,189194.86950027756,0.0,11653.87993529695,1
2000,tin,scrap,China,China,0.0,0.0,0.0,0.0,0.0,0
2000,tin,scrap,China,EU27,375.7625337058626,375.7625337058626,375.7625337058626,0.0,2362.7954323063286,0
2000,tin,scrap,China,RoW,328.7164662941375,328.7164662941375,328.7164662941375,0.0,832.4678626644018,0
