mode,year,material,commodity,destination_region,origin_region,share_origin_frac
constrained,2021,zinc,scrap,EU27,EU27,0.8681011804409186
constrained,2021,zinc,scrap,EU27,RoW,0.13188996641385142
constrained,2021,zinc,scrap,RoW,China,0.0009532658522227929
constrained,2021,zinc,scrap,RoW,EU27,0.2749270204438545
constrained,2021,zinc,scrap,RoW,RoW,0.7241197137039227
constrained,2022,nickel,concentrates,China,China,0.0
constrained,2022,nickel,concentrates,China,EU27,0.0017122271126649154
constrained,2022,nickel,concentrates,China,RoW,0.9982877728873351
constrained,2022,nickel,concentrates,EU27,China,3.3544357279885184e-05
constrained,2022,nickel,concentrates,EU27,EU27,0.006813277524973704
constrained,2022,nickel,concentrates,EU27,RoW,0.9931531781177465
constrained,2022,nickel,concentrates,RoW,China,0.0002903054528644297
constrained,2022,nickel,concentrates,RoW,EU27,0.005899193882828207
constrained,2022,nickel,concentrates,RoW,RoW,0.9938105006643073
constrained,2022,nickel,refined_metal,China,China,0.0
constrained,2022,nickel,refined_metal,China,EU27,0.040343307004384835
constrained,2022,nickel,refined_metal,China,RoW,0.9596566929956152
constrained,2022,nickel,refined_metal,EU27,China,0.006717888177387646
constrained,2022,nickel,refined_metal,EU27,EU27,0.3223385902593875
constrained,2022,nickel,refined_metal,EU27,RoW,0.6709435215632249
constrained,2022,nickel,refined_metal,RoW,China,0.018147749575959417
constrained,2022,nickel,refined_metal,RoW,EU27,0.10584349160389185
constrained,2022,nickel,refined_metal,RoW,RoW,0.8760087588201486
constrained,2022,nickel,scrap,China,China,0.0
constrained,2022,nickel,scrap,China,EU27,0.020494849685225063
constrained,2022,nickel,scrap,China,RoW,0.9795051503147748
constrained,2022,nickel,scrap,EU27,China,0.0015480313044832837
constrained,2022,nickel,scrap,EU27,EU27,0.6362693746611264
constrained,2022,nickel,scrap,EU27,RoW,0.3621825940343902
constrained,2022,nickel,scrap,RoW,China,0.033623423531708954
constrained,2022,nickel,scrap,RoW,EU27,0.12642468795422065
constrained,2022,nickel,scrap,RoW,RoW,0.8399518885140703
constrained,2022,tin,concentrates,China,China,0.0
constrained,2022,tin,concentrates,China,EU27,0.0006430224596286256
constrained,2022,tin,concentrates,China,RoW,0.9993569775403714
constrained,2022,tin,concentrates,EU27,China,0.0001005522281881168
constrained,2022,tin,concentrates,EU27,EU27,0.4786830174009349
constrained,2022,tin,concentrates,EU27,RoW,0.5212164303708771
constrained,2022,tin,concentrates,RoW,China,0.0022053545290285402
constrained,2022,tin,concentrates,RoW,EU27,0.014566940554098032
constrained,2022,tin,concentrates,RoW,RoW,0.9832277049168734
constrained,2022,tin,refined_metal,China,China,0.0
constrained,2022,tin,refined_metal,China,EU27,0.005289838072773788
constrained,2022,tin,refined_metal,China,RoW,0.9947101619272263
constrained,2022,tin,refined_metal,EU27,China,0.017486794870056794
constrained,2022,tin,refined_metal,EU27,EU27,0.3944287320770379
constrained,2022,tin,refined_metal,EU27,RoW,0.5880844730529052
constrained,2022,tin,refined_metal,RoW,China,0.06759874675835983
constrained,2022,tin,refined_metal,RoW,EU27,0.04197578497233616
constrained,2022,tin,refined_metal,RoW,RoW,0.890425468269304
constrained,2022,tin,scrap,China,China,0.0
constrained,2022,tin,scrap,China,EU27,0.026773111937280113
constrained,2022,tin,scrap,China,RoW,0.97322688806272
constrained,2022,tin,scrap,EU27,China,3.4033212155231165e-05
constrained,2022,tin,scrap,EU27,EU27,0.6220604328856287
constrained,2022,tin,scrap,EU27,RoW,0.377905533902216
constrained,2022,tin,scrap,RoW,China,0.0017438609766699015
constrained,2022,tin,scrap,RoW,EU27,0.0254686705767912
constrained,2022,tin,scrap,RoW,RoW,0.9727874684465388
constrained,2022,zinc,concentrates,China,China,0.0
constrained,2022,zinc,concentrates,China,EU27,0.023634457410373916
constrained,2022,zinc,concentrates,China,RoW,0.976365542589626
constrained,2022,zinc,concentrates,EU27,China,9.65673985451702e-06
constrained,2022,zinc,concentrates,EU27,EU27,0.47728029943766936
constrained,2022,zinc,concentrates,EU27,RoW,0.522710043822476
constrained,2022,zinc,concentrates,RoW,China,0.0007199785347084558
constrained,2022,zinc,concentrates,RoW,EU27,0.07464736544437667
constrained,2022,zinc,concentrates,RoW,RoW,0.9246326560209149
constrained,2022,zinc,refined_metal,China,China,0.0
constrained,2022,zinc,refined_metal,China,EU27,0.002892572369129915
constrained,2022,zinc,refined_metal,China,RoW,0.9971074276308701
constrained,2022,zinc,refined_metal,EU27,China,0.0002085915539249127
constrained,2022,zinc,refined_metal,EU27,EU27,0.7197379434185761
constrained,2022,zinc,refined_metal,EU27,RoW,0.280053465027499
constrained,2022,zinc,refined_metal,RoW,China,0.014375448147244044
constrained,2022,zinc,refined_metal,RoW,EU27,0.10376145873024997
constrained,2022,zinc,refined_metal,RoW,RoW,0.881863093122506
constrained,2022,zinc,scrap,China,China,0.0
constrained,2022,zinc,scrap,China,EU27,0.1018610018156006
constrained,2022,zinc,scrap,China,RoW,0.8981389981843995
constrained,2022,zinc,scrap,EU27,China,5.620976376445125e-05
constrained,2022,zinc,scrap,EU27,EU27,0.8830639252325373
constrained,2022,zinc,scrap,EU27,RoW,0.11687986500369821
constrained,2022,zinc,scrap,RoW,China,0.002082268903871896
constrained,2022,zinc,scrap,RoW,EU27,0.22734245586905547
constrained,2022,zinc,scrap,RoW,RoW,0.7705752752270726
constrained,2023,nickel,concentrates,China,China,0.0
constrained,2023,nickel,concentrates,China,EU27,0.001909738599427987
constrained,2023,nickel,concentrates,China,RoW,0.9980902614005721
constrained,2023,nickel,concentrates,EU27,China,0.00017923963551592315
constrained,2023,nickel,concentrates,EU27,EU27,0.03877665018361701
constrained,2023,nickel,concentrates,EU27,RoW,0.9610441101808671
constrained,2023,nickel,concentrates,RoW,China,0.00013365708142671425
constrained,2023,nickel,concentrates,RoW,EU27,0.010685609735054453
constrained,2023,nickel,concentrates,RoW,RoW,0.9891807331835188
constrained,2023,nickel,refined_metal,China,China,0.0
constrained,2023,nickel,refined_metal,China,EU27,0.027370655933579402
constrained,2023,nickel,refined_metal,China,RoW,0.9726293440664205
constrained,2023,nickel,refined_metal,EU27,China,0.004202238828853354
constrained,2023,nickel,refined_metal,EU27,EU27,0.3290859271613287
constrained,2023,nickel,refined_metal,EU27,RoW,0.666711834009818
constrained,2023,nickel,refined_metal,RoW,China,0.022361177381612675
constrained,2023,nickel,refined_metal,RoW,EU27,0.11227083383346208
constrained,2023,nickel,refined_metal,RoW,RoW,0.8653679887849254
constrained,2023,nickel,scrap,China,China,0.0
constrained,2023,nickel,scrap,China,EU27,0.01637435656653472
constrained,2023,nickel,scrap,China,RoW,0.9836256434334653
constrained,2023,nickel,scrap,EU27,China,0.0018360350126926895
constrained,2023,nickel,scrap,EU27,EU27,0.6012892992788736
constrained,2023,nickel,scrap,EU27,RoW,0.39687466570843366
constrained,2023,nickel,scrap,RoW,China,0.03434331892085215
constrained,2023,nickel,scrap,RoW,EU27,0.13557862478480434
constrained,2023,nickel,scrap,RoW,RoW,0.8300780562943436
constrained,2023,tin,concentrates,China,China,0.0
constrained,2023,tin,concentrates,China,EU27,0.003566584270663951
constrained,2023,tin,concentrates,China,RoW,0.996433415729336
constrained,2023,tin,concentrates,EU27,China,3.6360529004012135e-05
constrained,2023,tin,concentrates,EU27,EU27,0.4625327444942735
constrained,2023,tin,concentrates,EU27,RoW,0.5374308949767225
constrained,2023,tin,concentrates,RoW,China,0.0034081715731713435
constrained,2023,tin,concentrates,RoW,EU27,0.013923220455650595
constrained,2023,tin,concentrates,RoW,RoW,0.9826686079711779
constrained,2023,tin,refined_metal,China,China,0.0
constrained,2023,tin,refined_metal,China,EU27,0.01867030866472144
constrained,2023,tin,refined_metal,China,RoW,0.9813296913352785
constrained,2023,tin,refined_metal,EU27,China,0.026076327650616297
constrained,2023,tin,refined_metal,EU27,EU27,0.4311947756765627
constrained,2023,tin,refined_metal,EU27,RoW,0.542728896672821
constrained,2023,tin,refined_metal,RoW,China,0.0718155694399492
constrained,2023,tin,refined_metal,RoW,EU27,0.04359434705833491
constrained,2023,tin,refined_metal,RoW,RoW,0.8845900835017159
constrained,2023,tin,scrap,China,China,0.0
constrained,2023,tin,scrap,China,EU27,0.0065887456794903425
constrained,2023,tin,scrap,China,RoW,0.9934112543205097
constrained,2023,tin,scrap,EU27,China,0.00028024068757258655
constrained,2023,tin,scrap,EU27,EU27,0.6764261889270957
constrained,2023,tin,scrap,EU27,RoW,0.3232935703853317
constrained,2023,tin,scrap,RoW,China,0.001654443277711622
constrained,2023,tin,scrap,RoW,EU27,0.022457755326644336
constrained,2023,tin,scrap,RoW,RoW,0.9758878013956441
constrained,2023,zinc,concentrates,China,China,0.0
constrained,2023,zinc,concentrates,China,EU27,0.017529997218303464
constrained,2023,zinc,concentrates,China,RoW,0.9824700027816966
constrained,2023,zinc,concentrates,EU27,China,1.4482044329070955e-05
constrained,2023,zinc,concentrates,EU27,EU27,0.48283435120894314
constrained,2023,zinc,concentrates,EU27,RoW,0.5171511667467278
constrained,2023,zinc,concentrates,RoW,China,0.0005932356561136845
constrained,2023,zinc,concentrates,RoW,EU27,0.08185710387007555
constrained,2023,zinc,concentrates,RoW,RoW,0.9175496604738108
constrained,2023,zinc,refined_metal,China,China,0.0
constrained,2023,zinc,refined_metal,China,EU27,0.004013546665448822
constrained,2023,zinc,refined_metal,China,RoW,0.9959864533345513
constrained,2023,zinc,refined_metal,EU27,China,0.0001535825242212484
constrained,2023,zinc,refined_metal,EU27,EU27,0.7327229770415709
constrained,2023,zinc,refined_metal,EU27,RoW,0.267123440434208
constrained,2023,zinc,refined_metal,RoW,China,0.007959599476013374
constrained,2023,zinc,refined_metal,RoW,EU27,0.10458355353149576
constrained,2023,zinc,refined_metal,RoW,RoW,0.8874568469924909
constrained,2023,zinc,scrap,China,China,0.0
constrained,2023,zinc,scrap,China,EU27,0.019821833799222227
constrained,2023,zinc,scrap,China,RoW,0.9801781662007777
constrained,2023,zinc,scrap,EU27,China,0.0005051789936905053
constrained,2023,zinc,scrap,EU27,EU27,0.8092357460661883
constrained,2023,zinc,scrap,EU27,RoW,0.19025907494012123
constrained,2023,zinc,scrap,RoW,China,0.004496824318269849
constrained,2023,zinc,scrap,RoW,EU27,0.18007041006786345
constrained,2023,zinc,scrap,RoW,RoW,0.8154327656138667
constrained,2024,nickel,concentrates,China,China,0.0
constrained,2024,nickel,concentrates,China,EU27,0.0010074734915619082
constrained,2024,nickel,concentrates,China,RoW,0.9989925265084381
constrained,2024,nickel,concentrates,EU27,China,0.0012844858779114687
constrained,2024,nickel,concentrates,EU27,EU27,0.04169788719247408
constrained,2024,nickel,concentrates,EU27,RoW,0.9570176269296145
constrained,2024,nickel,concentrates,RoW,China,0.0003719675809726151
constrained,2024,nickel,concentrates,RoW,EU27,0.004393419153302145
constrained,2024,nickel,concentrates,RoW,RoW,0.9952346132657252
constrained,2024,nickel,refined_metal,China,China,0.0
constrained,2024,nickel,refined_metal,China,EU27,0.02030182226177693
constrained,2024,nickel,refined_metal,China,RoW,0.9796981777382231
constrained,2024,nickel,refined_metal,EU27,China,0.003984887651439367
constrained,2024,nickel,refined_metal,EU27,EU27,0.3066202817437936
constrained,2024,nickel,refined_metal,EU27,RoW,0.689394830604767
constrained,2024,nickel,refined_metal,RoW,China,0.022657016252724465
constrained,2024,nickel,refined_metal,RoW,EU27,0.11988698358052734
constrained,2024,nickel,refined_metal,RoW,RoW,0.8574560001667482
constrained,2024,nickel,scrap,China,China,0.0
constrained,2024,nickel,scrap,China,EU27,0.019960535928502682
constrained,2024,nickel,scrap,China,RoW,0.9800394640714972
constrained,2024,nickel,scrap,EU27,China,0.0010908286618131983
constrained,2024,nickel,scrap,EU27,EU27,0.5949647551695849
constrained,2024,nickel,scrap,EU27,RoW,0.40394441616860194
constrained,2024,nickel,scrap,RoW,China,0.042053277941621336
constrained,2024,nickel,scrap,RoW,EU27,0.14417001561277323
constrained,2024,nickel,scrap,RoW,RoW,0.8137767064456055
constrained,2024,tin,concentrates,China,China,0.0
constrained,2024,tin,concentrates,China,EU27,8.530241555762194e-05
constrained,2024,tin,concentrates,China,RoW,0.9999146975844424
constrained,2024,tin,concentrates,EU27,China,0.01083713360691038
constrained,2024,tin,concentrates,EU27,EU27,0.3068999057657016
constrained,2024,tin,concentrates,EU27,RoW,0.682262960627388
constrained,2024,tin,concentrates,RoW,China,0.004008179255991297
constrained,2024,tin,concentrates,RoW,EU27,0.01246253319416239
constrained,2024,tin,concentrates,RoW,RoW,0.9835292875498464
constrained,2024,tin,refined_metal,China,China,0.0
constrained,2024,tin,refined_metal,China,EU27,0.0034596192894772223
constrained,2024,tin,refined_metal,China,RoW,0.9965403807105228
constrained,2024,tin,refined_metal,EU27,China,0.04458045086817728
constrained,2024,tin,refined_metal,EU27,EU27,0.4528670653834198
constrained,2024,tin,refined_metal,EU27,RoW,0.5025524837484029
constrained,2024,tin,refined_metal,RoW,China,0.10583748677120612
constrained,2024,tin,refined_metal,RoW,EU27,0.05260231746284767
constrained,2024,tin,refined_metal,RoW,RoW,0.8415601957659463
constrained,2024,tin,scrap,China,China,0.0
constrained,2024,tin,scrap,China,EU27,0.00033616435179136255
constrained,2024,tin,scrap,China,RoW,0.9996638356482087
constrained,2024,tin,scrap,EU27,China,0.0014205155596453212
constrained,2024,tin,scrap,EU27,EU27,0.5270144048194321
constrained,2024,tin,scrap,EU27,RoW,0.4715650796209226
constrained,2024,tin,scrap,RoW,China,0.0014515714180204997
constrained,2024,tin,scrap,RoW,EU27,0.018449365036482722
constrained,2024,tin,scrap,RoW,RoW,0.9800990635454968
constrained,2024,zinc,concentrates,China,China,0.0
constrained,2024,zinc,concentrates,China,EU27,0.0075602559434243535
constrained,2024,zinc,concentrates,China,RoW,0.9924397440565756
constrained,2024,zinc,concentrates,EU27,China,0.00010029398806010906
constrained,2024,zinc,concentrates,EU27,EU27,0.3856734158902465
constrained,2024,zinc,concentrates,EU27,RoW,0.6142262901216933
constrained,2024,zinc,concentrates,RoW,China,0.0007455033506246631
constrained,2024,zinc,concentrates,RoW,EU27,0.059753281237223996
constrained,2024,zinc,concentrates,RoW,RoW,0.9395012154121513
constrained,2024,zinc,refined_metal,China,China,0.0
constrained,2024,zinc,refined_metal,China,EU27,0.008769911232465573
constrained,2024,zinc,refined_metal,China,RoW,0.9912300887675344
constrained,2024,zinc,refined_metal,EU27,China,0.00017594226020982074
constrained,2024,zinc,refined_metal,EU27,EU27,0.7251546307308023
constrained,2024,zinc,refined_metal,EU27,RoW,0.27466942700898783
constrained,2024,zinc,refined_metal,RoW,China,0.008726220428067403
constrained,2024,zinc,refined_metal,RoW,EU27,0.22269549174561487
constrained,2024,zinc,refined_metal,RoW,RoW,0.7685782878263177
constrained,2024,zinc,scrap,China,China,0.0
constrained,2024,zinc,scrap,China,EU27,0.005847765729295599
constrained,2024,zinc,scrap,China,RoW,0.9941522342707043
constrained,2024,zinc,scrap,EU27,China,8.885123050984657e-05
constrained,2024,zinc,scrap,EU27,EU27,0.8098292014091492
constrained,2024,zinc,scrap,EU27,RoW,0.19008194736034098
constrained,2024,zinc,scrap,RoW,China,0.0006671386680025111
constrained,2024,zinc,scrap,RoW,EU27,0.18170468362121409
constrained,2024,zinc,scrap,RoW,RoW,0.8176281777107834
observed,1995,nickel,concentrates,China,China,0.0
observed,1995,nickel,concentrates,China,EU27,0.056417850729955504
observed,1995,nickel,concentrates,China,RoW,0.9435821492700445
observed,1995,nickel,concentrates,EU27,China,0.0
observed,1995,nickel,concentrates,EU27,EU27,0.09360789547690058
observed,1995,nickel,concentrates,EU27,RoW,0.9063921045230995
observed,1995,nickel,concentrates,RoW,China,9.839905374234787e-05
observed,1995,nickel,concentrates,RoW,EU27,0.0104315314309387
observed,1995,nickel,concentrates,RoW,RoW,0.9894700695153189
observed,1995,nickel,refined_metal,China,China,0.0
observed,1995,nickel,refined_metal,China,EU27,0.029895668036034315
observed,1995,nickel,refined_metal,China,RoW,0.9701043319639657
observed,1995,nickel,refined_metal,EU27,China,0.00048284384748374133
observed,1995,nickel,refined_metal,EU27,EU27,0.14207502209850156
observed,1995,nickel,refined_metal,EU27,RoW,0.8574421340540147
observed,1995,nickel,refined_metal,RoW,China,0.013577949246172744
observed,1995,nickel,refined_metal,RoW,EU27,0.057780866892853944
observed,1995,nickel,refined_metal,RoW,RoW,0.9286411838609734
observed,1995,nickel,scrap,China,China,0.0
observed,1995,nickel,scrap,China,EU27,0.0017587983889406757
observed,1995,nickel,scrap,China,RoW,0.9982412016110593
observed,1995,nickel,scrap,EU27,China,0.00042742198803911427
observed,1995,nickel,scrap,EU27,EU27,0.6890054590780607
observed,1995,nickel,scrap,EU27,RoW,0.3105671189339002
observed,1995,nickel,scrap,RoW,China,0.014514065148475341
observed,1995,nickel,scrap,RoW,EU27,0.15151456188115495
observed,1995,nickel,scrap,RoW,RoW,0.8339713729703697
observed,1995,tin,concentrates,China,China,0.0
observed,1995,tin,concentrates,China,EU27,0.0
observed,1995,tin,concentrates,China,RoW,1.0
observed,1995,tin,concentrates,EU27,China,0.0
observed,1995,tin,concentrates,EU27,EU27,0.1975921681759856
observed,1995,tin,concentrates,EU27,RoW,0.8024078318240144
observed,1995,tin,concentrates,RoW,China,0.017410333543207097
observed,1995,tin,concentrates,RoW,EU27,0.0618387013305417
observed,1995,tin,concentrates,RoW,RoW,0.9207509651262512
observed,1995,tin,refined_metal,China,China,0.0
observed,1995,tin,refined_metal,China,EU27,0.004806307250157004
observed,1995,tin,refined_metal,China,RoW,0.995193692749843
observed,1995,tin,refined_metal,EU27,China,0.2695454207777171
observed,1995,tin,refined_metal,EU27,EU27,0.23070367455082397
observed,1995,tin,refined_metal,EU27,RoW,0.49975090467145883
observed,1995,tin,refined_metal,RoW,China,0.20334218412992916
observed,1995,tin,refined_metal,RoW,EU27,0.025677766884394403
observed,1995,tin,refined_metal,RoW,RoW,0.7709800489856764
observed,1995,tin,scrap,China,China,0.0
observed,1995,tin,scrap,China,EU27,0.10200341170690236
observed,1995,tin,scrap,China,RoW,0.8979965882930976
observed,1995,tin,scrap,EU27,China,0.00016335243631174375
observed,1995,tin,scrap,EU27,EU27,0.7055691582759326
observed,1995,tin,scrap,EU27,RoW,0.29426748928775565
observed,1995,tin,scrap,RoW,China,0.0014968360597791273
observed,1995,tin,scrap,RoW,EU27,0.015634826670828775
observed,1995,tin,scrap,RoW,RoW,0.982868337269392
observed,1995,zinc,concentrates,China,China,0.0
observed,1995,zinc,concentrates,China,EU27,0.00026912824403446266
observed,1995,zinc,concentrates,China,RoW,0.9997308717559655
observed,1995,zinc,concentrates,EU27,China,0.003223704584337022
observed,1995,zinc,concentrates,EU27,EU27,0.2793727617166821
observed,1995,zinc,concentrates,EU27,RoW,0.7174035336989808
observed,1995,zinc,concentrates,RoW,China,0.0620786666073641
observed,1995,zinc,concentrates,RoW,EU27,0.08681801925685871
observed,1995,zinc,concentrates,RoW,RoW,0.8511033141357771
observed,1995,zinc,refined_metal,China,China,0.0
observed,1995,zinc,refined_metal,China,EU27,0.03278219734348356
observed,1995,zinc,refined_metal,China,RoW,0.9672178026565165
observed,1995,zinc,refined_metal,EU27,China,0.008798222574041115
observed,1995,zinc,refined_metal,EU27,EU27,0.7259537191479284
observed,1995,zinc,refined_metal,EU27,RoW,0.26524805827803044
observed,1995,zinc,refined_metal,RoW,China,0.12284942556518745
observed,1995,zinc,refined_metal,RoW,EU27,0.18729821014761477
observed,1995,zinc,refined_metal,RoW,RoW,0.6898523642871979
observed,1995,zinc,scrap,China,China,0.0
observed,1995,zinc,scrap,China,EU27,0.3096537546599822
observed,1995,zinc,scrap,China,RoW,0.6903462453400178
observed,1995,zinc,scrap,EU27,China,0.00017183403142995157
observed,1995,zinc,scrap,EU27,EU27,0.807210624329275
observed,1995,zinc,scrap,EU27,RoW,0.192617541639295
observed,1995,zinc,scrap,RoW,China,0.03775919851371043
observed,1995,zinc,scrap,RoW,EU27,0.306791885775957
observed,1995,zinc,scrap,RoW,RoW,0.6554489157103325
observed,1996,nickel,concentrates,China,China,0.0
observed,1996,nickel,concentrates,China,EU27,0.018782870670688033
observed,1996,nickel,concentrates,China,RoW,0.9812171293293119
observed,1996,nickel,concentrates,EU27,China,0.0
observed,1996,nickel,concentrates,EU27,EU27,0.01435220977856196
observed,1996,nickel,concentrates,EU27,RoW,0.9856477902214381
observed,1996,nickel,concentrates,RoW,China,9.082903111907634e-06
observed,1996,nickel,concentrates,RoW,EU27,0.006621324878710443
observed,1996,nickel,concentrates,RoW,RoW,0.9933695922181777
observed,1996,nickel,refined_metal,China,China,0.0
observed,1996,nickel,refined_metal,China,EU27,0.010294431609407725
observed,1996,nickel,refined_metal,China,RoW,0.9897055683905922
observed,1996,nickel,refined_metal,EU27,China,0.0006600810068613726
observed,1996,nickel,refined_metal,EU27,EU27,0.24246116613290825
observed,1996,nickel,refined_metal,EU27,RoW,0.7568787528602303
observed,1996,nickel,refined_metal,RoW,China,0.0011117219530812088
observed,1996,nickel,refined_metal,RoW,EU27,0.051543247811117715
observed,1996,nickel,refined_metal,RoW,RoW,0.9473450302358011
observed,1996,nickel,scrap,China,China,0.0
observed,1996,nickel,scrap,China,EU27,0.01505400624741259
observed,1996,nickel,scrap,China,RoW,0.9849459937525874
observed,1996,nickel,scrap,EU27,China,0.0
observed,1996,nickel,scrap,EU27,EU27,0.4653419259373681
observed,1996,nickel,scrap,EU27,RoW,0.5346580740626318
observed,1996,nickel,scrap,RoW,China,0.002763212489453333
observed,1996,nickel,scrap,RoW,EU27,0.15431896070254095
observed,1996,nickel,scrap,RoW,RoW,0.8429178268080058
observed,1996,tin,concentrates,China,China,0.0
observed,1996,tin,concentrates,China,EU27,0.0
observed,1996,tin,concentrates,China,RoW,1.0
observed,1996,tin,concentrates,EU27,China,0.00019832938040104285
observed,1996,tin,concentrates,EU27,EU27,0.013074997167448626
observed,1996,tin,concentrates,EU27,RoW,0.9867266734521504
observed,1996,tin,concentrates,RoW,China,0.026346723793278036
observed,1996,tin,concentrates,RoW,EU27,0.05599745711547884
observed,1996,tin,concentrates,RoW,RoW,0.9176558190912432
observed,1996,tin,refined_metal,China,China,0.0
observed,1996,tin,refined_metal,China,EU27,0.0032875495535278406
observed,1996,tin,refined_metal,China,RoW,0.9967124504464722
observed,1996,tin,refined_metal,EU27,China,0.24412246299649745
observed,1996,tin,refined_metal,EU27,EU27,0.2442256976362105
observed,1996,tin,refined_metal,EU27,RoW,0.511651839367292
observed,1996,tin,refined_metal,RoW,China,0.1433139843486207
observed,1996,tin,refined_metal,RoW,EU27,0.023015418985368914
observed,1996,tin,refined_metal,RoW,RoW,0.8336705966660105
observed,1996,tin,scrap,China,China,0.0
observed,1996,tin,scrap,China,EU27,0.0
observed,1996,tin,scrap,China,RoW,1.0
observed,1996,tin,scrap,EU27,China,0.0011552270777328033
observed,1996,tin,scrap,EU27,EU27,0.8706263464874012
observed,1996,tin,scrap,EU27,RoW,0.128218426434866
observed,1996,tin,scrap,RoW,China,0.003393088699132748
observed,1996,tin,scrap,RoW,EU27,0.03320106338807351
observed,1996,tin,scrap,RoW,RoW,0.9634058479127938
observed,1996,zinc,concentrates,China,China,0.0
observed,1996,zinc,concentrates,China,EU27,3.016072171137508e-05
observed,1996,zinc,concentrates,China,RoW,0.9999698392782885
observed,1996,zinc,concentrates,EU27,China,0.0011845841614684244
observed,1996,zinc,concentrates,EU27,EU27,0.4044843015162088
observed,1996,zinc,concentrates,EU27,RoW,0.5943311143223229
observed,1996,zinc,concentrates,RoW,China,0.028687244134953924
observed,1996,zinc,concentrates,RoW,EU27,0.0683952360744583
observed,1996,zinc,concentrates,RoW,RoW,0.9029175197905878
observed,1996,zinc,refined_metal,China,China,0.0
observed,1996,zinc,refined_metal,China,EU27,0.06416818204691625
observed,1996,zinc,refined_metal,China,RoW,0.9358318179530838
observed,1996,zinc,refined_metal,EU27,China,0.0031377303475363717
observed,1996,zinc,refined_metal,EU27,EU27,0.7574361825736201
observed,1996,zinc,refined_metal,EU27,RoW,0.23942608707884364
observed,1996,zinc,refined_metal,RoW,China,0.10979320092212069
observed,1996,zinc,refined_metal,RoW,EU27,0.2094970538171775
observed,1996,zinc,refined_metal,RoW,RoW,0.6807097452607017
observed,1996,zinc,scrap,China,China,0.0
observed,1996,zinc,scrap,China,EU27,0.3930805215986345
observed,1996,zinc,scrap,China,RoW,0.6069194784013656
observed,1996,zinc,scrap,EU27,China,0.00018126214516349043
observed,1996,zinc,scrap,EU27,EU27,0.8309112136535945
observed,1996,zinc,scrap,EU27,RoW,0.16890752420124197
observed,1996,zinc,scrap,RoW,China,0.014668758203345608
observed,1996,zinc,scrap,RoW,EU27,0.37974825662888545
observed,1996,zinc,scrap,RoW,RoW,0.605582985167769
observed,1997,nickel,concentrates,China,China,0.0
observed,1997,nickel,concentrates,China,EU27,0.004353466524565471
observed,1997,nickel,concentrates,China,RoW,0.9956465334754345
observed,1997,nickel,concentrates,EU27,China,0.0
observed,1997,nickel,concentrates,EU27,EU27,0.008675122614896462
observed,1997,nickel,concentrates,EU27,RoW,0.9913248773851036
observed,1997,nickel,concentrates,RoW,China,0.0006583019106977189
observed,1997,nickel,concentrates,RoW,EU27,0.009198225502252256
observed,1997,nickel,concentrates,RoW,RoW,0.9901434725870499
observed,1997,nickel,refined_metal,China,China,0.0
observed,1997,nickel,refined_metal,China,EU27,0.07739107287727641
observed,1997,nickel,refined_metal,China,RoW,0.9226089271227236
observed,1997,nickel,refined_metal,EU27,China,0.00019610337746552034
observed,1997,nickel,refined_metal,EU27,EU27,0.2517967549111138
observed,1997,nickel,refined_metal,EU27,RoW,0.7480071417114206
observed,1997,nickel,refined_metal,RoW,China,0.012855701931786633
observed,1997,nickel,refined_metal,RoW,EU27,0.05885097729144202
observed,1997,nickel,refined_metal,RoW,RoW,0.9282933207767713
observed,1997,nickel,scrap,China,China,0.0
observed,1997,nickel,scrap,China,EU27,0.005997433098633785
observed,1997,nickel,scrap,China,RoW,0.9940025669013662
observed,1997,nickel,scrap,EU27,China,0.0025294488431026026
observed,1997,nickel,scrap,EU27,EU27,0.4512524706004265
observed,1997,nickel,scrap,EU27,RoW,0.546218080556471
observed,1997,nickel,scrap,RoW,China,0.004454238884883765
observed,1997,nickel,scrap,RoW,EU27,0.06869320091516315
observed,1997,nickel,scrap,RoW,RoW,0.9268525601999531
observed,1997,tin,concentrates,China,China,0.0
observed,1997,tin,concentrates,China,EU27,0.0
observed,1997,tin,concentrates,China,RoW,1.0
observed,1997,tin,concentrates,EU27,China,0.04075779123140076
observed,1997,tin,concentrates,EU27,EU27,0.07507345393110894
observed,1997,tin,concentrates,EU27,RoW,0.8841687548374902
observed,1997,tin,concentrates,RoW,China,0.03225006271101516
observed,1997,tin,concentrates,RoW,EU27,0.09238422235553086
observed,1997,tin,concentrates,RoW,RoW,0.8753657149334539
observed,1997,tin,refined_metal,China,China,0.0
observed,1997,tin,refined_metal,China,EU27,0.007731955282950574
observed,1997,tin,refined_metal,China,RoW,0.9922680447170494
observed,1997,tin,refined_metal,EU27,China,0.23672568538312738
observed,1997,tin,refined_metal,EU27,EU27,0.21157890711824445
observed,1997,tin,refined_metal,EU27,RoW,0.5516954074986281
observed,1997,tin,refined_metal,RoW,China,0.12186723841215562
observed,1997,tin,refined_metal,RoW,EU27,0.03773607048531062
observed,1997,tin,refined_metal,RoW,RoW,0.8403966911025338
observed,1997,tin,scrap,China,China,0.0
observed,1997,tin,scrap,China,EU27,0.0
observed,1997,tin,scrap,China,RoW,1.0
observed,1997,tin,scrap,EU27,China,0.0
observed,1997,tin,scrap,EU27,EU27,0.7004780316866495
observed,1997,tin,scrap,EU27,RoW,0.2995219683133505
