year,material,region,value
1997,zinc,EU27,2760842.219
1997,zinc,RoW,5176579.16
1998,zinc,China,708321.0357
1998,zinc,EU27,2833284.143
1998,zinc,RoW,5312407.768
1999,zinc,China,726906.7189
1999,zinc,EU27,2907626.876
1999,zinc,RoW,5451800.392
2000,zinc,China,745980.073
2000,zinc,EU27,2983920.292
2000,zinc,RoW,5594850.548
2001,zinc,China,944460.5108
2001,zinc,EU27,2991485.054
2001,zinc,RoW,5633478.113
2002,zinc,China,1152843.233
2002,zinc,EU27,2997392.405
2002,zinc,RoW,5670280.789
2003,zinc,China,1371511.241
2003,zinc,EU27,3001550.16
2003,zinc,RoW,5705136.216
2004,zinc,China,1600860.818
2004,zinc,EU27,3003862.435
2004,zinc,RoW,5737916.866
2005,zinc,China,1841301.964
2005,zinc,EU27,3004229.52
2005,zinc,RoW,5768489.862
2006,zinc,China,2093258.838
2006,zinc,EU27,3002547.745
2006,zinc,RoW,5796716.782
2007,zinc,China,2365877.692
2007,zinc,EU27,3009786.672
2007,zinc,RoW,5843961.804
2008,zinc,China,2643218.204
2008,zinc,EU27,3003657.05
2008,zinc,RoW,5867143.438
2009,zinc,China,2712308.005
2009,zinc,EU27,2769309.224
2009,zinc,RoW,5443616.416
2010,zinc,China,3353173.507
2010,zinc,EU27,3091036.164
2010,zinc,RoW,6116537.993
2011,zinc,China,3634723.69
2011,zinc,EU27,3037234.864
2011,zinc,RoW,6052340.512
2012,zinc,China,3763104.429
2012,zinc,EU27,2859959.366
2012,zinc,RoW,5741422.186
2013,zinc,China,4226737.099
2013,zinc,EU27,2929703.373
2013,zinc,RoW,5927671.678
2014,zinc,China,4683742.381
2014,zinc,EU27,2967561.967
2014,zinc,RoW,6054303.129
2015,zinc,China,4904607.883
2015,zinc,EU27,2845737.505
2015,zinc,RoW,5857131.247
2016,zinc,China,5171409.996
2016,zinc,EU27,2751759.447
2016,zinc,RoW,5717017.473
2017,zinc,China,5543539.212
2017,zinc,EU27,2708155.221
2017,zinc,RoW,5682885.006
2018,zinc,China,5681434.376
2018,zinc,EU27,2550121.902
2018,zinc,RoW,5408630.638
2019,zinc,China,5950682.649
2019,zinc,EU27,2455176.757
2019,zinc,RoW,5267037.79
2020,zinc,China,6028134.905
2020,zinc,EU27,2286533.929
2020,zinc,RoW,4965704.998
2021,zinc,China,6616521.739
2021,zinc,EU27,2306956.522
2021,zinc,RoW,5076521.739
2022,zinc,China,6572917.513
2022,zinc,EU27,2105660.301
2022,zinc,RoW,4699926.859
2023,zinc,China,6939813.084
2023,zinc,EU27,2041121.495
2023,zinc,RoW,4626542.056
2024,zinc,China,6956135.279
2024,zinc,EU27,2045922.141
2024,zinc,RoW,4637423.519
2025,zinc,China,6972175.067
2025,zinc,EU27,2050639.726
2025,zinc,RoW,4648116.711
2026,zinc,China,6987930.305
2026,zinc,EU27,2055273.619
2026,zinc,RoW,4658620.203
2027,zinc,China,7003398.883
2027,zinc,EU27,2059823.201
2027,zinc,RoW,4668932.589
2028,zinc,China,7018578.728
2028,zinc,EU27,2064287.861
2028,zinc,RoW,4679052.485
2029,zinc,China,7033467.799
2029,zinc,EU27,2068667
2029,zinc,RoW,4688978.533
2030,zinc,China,7048064.093
2030,zinc,EU27,2072960.027
2030,zinc,RoW,4698709.396
2031,zinc,China,7062365.644
2031,zinc,EU27,2077166.366
2031,zinc,RoW,4708243.763
2032,zinc,China,7076370.519
2032,zinc,EU27,2081285.447
2032,zinc,RoW,4717580.346
2033,zinc,China,7090076.826
2033,zinc,EU27,2085316.714
2033,zinc,RoW,4726717.884
2034,zinc,China,7103482.709
2034,zinc,EU27,2089259.62
2034,zinc,RoW,4735655.139
2035,zinc,China,7116586.348
2035,zinc,EU27,2093113.632
2035,zinc,RoW,4744390.898
2036,zinc,China,7129385.963
2036,zinc,EU27,2096878.225
2036,zinc,RoW,4752923.976
2037,zinc,China,7141879.814
2037,zinc,EU27,2100552.887
2037,zinc,RoW,4761253.21
2038,zinc,China,7154066.199
2038,zinc,EU27,2104137.117
2038,zinc,RoW,4769377.466
2039,zinc,China,7165943.453
2039,zinc,EU27,2107630.427
2039,zinc,RoW,4777295.635
2040,zinc,China,7177509.955
2040,zinc,EU27,2111032.34
2040,zinc,RoW,4785006.636
2041,zinc,China,7188764.121
2041,zinc,EU27,2114342.388
2041,zinc,RoW,4792509.414
2042,zinc,China,7199704.409
2042,zinc,EU27,2117560.12
2042,zinc,RoW,4799802.939
2043,zinc,China,7210329.319
2043,zinc,EU27,2120685.094
2043,zinc,RoW,4806886.213
2044,zinc,China,7220637.39
2044,zinc,EU27,2123716.879
2044,zinc,RoW,4813758.26
2045,zinc,China,7230627.203
2045,zinc,EU27,2126655.06
2045,zinc,RoW,4820418.136
2046,zinc,China,7240297.384
2046,zinc,EU27,2129499.231
2046,zinc,RoW,4826864.922
2047,zinc,China,7249646.596
2047,zinc,EU27,2132248.999
2047,zinc,RoW,4833097.731
2048,zinc,China,7258673.55
2048,zinc,EU27,2134903.985
2048,zinc,RoW,4839115.7
2049,zinc,China,7267376.995
2049,zinc,EU27,2137463.822
2049,zinc,RoW,4844917.997
2050,zinc,China,7275755.727
2050,zinc,EU27,2139928.155
2050,zinc,RoW,4850503.818
2051,zinc,China,7283808.584
2051,zinc,EU27,2142296.642
2051,zinc,RoW,4855872.389
2052,zinc,China,7291534.446
2052,zinc,EU27,2144568.955
2052,zinc,RoW,4861022.964
2053,zinc,China,7298932.24
2053,zinc,EU27,2146744.776
2053,zinc,RoW,4865954.826
2054,zinc,China,7306000.934
2054,zinc,EU27,2148823.804
2054,zinc,RoW,4870667.29
2055,zinc,China,7312739.544
2055,zinc,EU27,2150805.748
2055,zinc,RoW,4875159.696
2056,zinc,China,7319147.128
2056,zinc,EU27,2152690.332
2056,zinc,RoW,4879431.419
2057,zinc,China,7325222.79
2057,zinc,EU27,2154477.291
2057,zinc,RoW,4883481.86
2058,zinc,China,7330965.678
2058,zinc,EU27,2156166.376
2058,zinc,RoW,4887310.452
2059,zinc,China,7336374.987
2059,zinc,EU27,2157757.349
2059,zinc,RoW,4890916.658
2060,zinc,China,7341449.956
2060,zinc,EU27,2159249.987
2060,zinc,RoW,4894299.971
2061,zinc,China,7346189.87
2061,zinc,EU27,2160644.079
2061,zinc,RoW,4897459.913
2062,zinc,China,7350594.061
2062,zinc,EU27,2161939.43
2062,zinc,RoW,4900396.04
2063,zinc,China,7354661.905
2063,zinc,EU27,2163135.854
2063,zinc,RoW,4903107.936
2064,zinc,China,7358392.825
2064,zinc,EU27,2164233.184
2064,zinc,RoW,4905595.217
2065,zinc,China,7361786.292
2065,zinc,EU27,2165231.262
2065,zinc,RoW,4907857.528
2066,zinc,China,7364841.82
2066,zinc,EU27,2166129.947
2066,zinc,RoW,4909894.547
2067,zinc,China,7367558.972
2067,zinc,EU27,2166929.11
2067,zinc,RoW,4911705.982
2068,zinc,China,7369937.358
2068,zinc,EU27,2167628.635
2068,zinc,RoW,4913291.572
2069,zinc,China,7371976.632
2069,zinc,EU27,2168228.421
2069,zinc,RoW,4914651.088
2070,zinc,China,7373676.498
2070,zinc,EU27,2168728.382
2070,zinc,RoW,4915784.332
2071,zinc,China,7375036.704
2071,zinc,EU27,2169128.442
2071,zinc,RoW,4916691.136
2072,zinc,China,7376057.046
2072,zinc,EU27,2169428.543
2072,zinc,RoW,4917371.364
2073,zinc,China,7376737.369
2073,zinc,EU27,2169628.638
2073,zinc,RoW,4917824.913
2074,zinc,China,7377077.562
2074,zinc,EU27,2169728.695
2074,zinc,RoW,4918051.708
2075,zinc,China,7377077.562
2075,zinc,EU27,2169728.695
2075,zinc,RoW,4918051.708
2076,zinc,China,7377077.562
2076,zinc,EU27,2169728.695
2076,zinc,RoW,4918051.708
2077,zinc,China,7377077.562
2077,zinc,EU27,2169728.695
2077,zinc,RoW,4918051.708
2078,zinc,China,7377077.562
2078,zinc,EU27,2169728.695
2078,zinc,RoW,4918051.708
2079,zinc,China,7377077.562
2079,zinc,EU27,2169728.695
2079,zinc,RoW,4918051.708
2080,zinc,China,7377077.562
2080,zinc,EU27,2169728.695
2080,zinc,RoW,4918051.708
2081,zinc,China,7377077.562
2081,zinc,EU27,2169728.695
2081,zinc,RoW,4918051.708
2082,zinc,China,7377077.562
2082,zinc,EU27,2169728.695
2082,zinc,RoW,4918051.708
2083,zinc,China,7377077.562
2083,zinc,EU27,2169728.695
2083,zinc,RoW,4918051.708
2084,zinc,China,7377077.562
2084,zinc,EU27,2169728.695
2084,zinc,RoW,4918051.708
2085,zinc,China,7377077.562
2085,zinc,EU27,2169728.695
2085,zinc,RoW,4918051.708
2086,zinc,China,7377077.562
2086,zinc,EU27,2169728.695
2086,zinc,RoW,4918051.708
2087,zinc,China,7377077.562
2087,zinc,EU27,2169728.695
2087,zinc,RoW,4918051.708
2088,zinc,China,7377077.562
2088,zinc,EU27,2169728.695
2088,zinc,RoW,4918051.708
2089,zinc,China,7377077.562
2089,zinc,EU27,2169728.695
2089,zinc,RoW,4918051.708
2090,zinc,China,7377077.562
2090,zinc,EU27,2169728.695
2090,zinc,RoW,4918051.708
2091,zinc,China,7377077.562
2091,zinc,EU27,2169728.695
2091,zinc,RoW,4918051.708
2092,zinc,China,7377077.562
2092,zinc,EU27,2169728.695
2092,zinc,RoW,4918051.708
2093,zinc,China,7377077.562
2093,zinc,EU27,2169728.695
2093,zinc,RoW,4918051.708
2094,zinc,China,7377077.562
2094,zinc,EU27,2169728.695
2094,zinc,RoW,4918051.708
2095,zinc,China,7377077.562
2095,zinc,EU27,2169728.695
2095,zinc,RoW,4918051.708
2096,zinc,China,7377077.562
2096,zinc,EU27,2169728.695
2096,zinc,RoW,4918051.708
2097,zinc,China,7377077.562
2097,zinc,EU27,2169728.695
2097,zinc,RoW,4918051.708
2098,zinc,China,7377077.562
2098,zinc,EU27,2169728.695
2098,zinc,RoW,4918051.708
2099,zinc,China,7377077.562
2099,zinc,EU27,2169728.695
2099,zinc,RoW,4918051.708
2100,zinc,China,7377077.562
2100,zinc,EU27,2169728.695
2100,zinc,RoW,4918051.708
