year,material,region,value
2060,tin,China,417.9191003
1979,zinc,EU27,1169.893493
2060,tin,RoW,-440.9019882
2060,zinc,China,4658.669404
1980,zinc,EU27,1176.223176
2060,zinc,RoW,12258.29063
2061,nickel,China,3906.861883
1981,zinc,EU27,1182.746932
2061,nickel,RoW,-4085.165166
2061,tin,China,422.3564304
1982,zinc,EU27,1189.466327
2061,tin,RoW,-445.2313914
2061,zinc,China,4653.827202
1983,zinc,EU27,1196.38167
2061,zinc,RoW,12361.29531
2062,nickel,China,3889.713533
1984,zinc,EU27,1203.491655
2062,nickel,RoW,-4068.016816
2062,tin,China,426.2580044
1985,zinc,EU27,1210.792898
2062,tin,RoW,-449.0355285
2062,zinc,China,4647.247367
1986,zinc,EU27,1218.279371
2062,zinc,RoW,12435.46098
2063,nickel,China,3870.97518
1987,zinc,EU27,1225.941691
2063,nickel,RoW,-4049.278462
2063,tin,China,429.6318268
1988,zinc,EU27,1233.766241
2063,tin,RoW,-452.3219757
2063,zinc,China,4639.041962
1989,zinc,EU27,1241.734072
2063,zinc,RoW,12482.27096
2064,nickel,China,3850.798447
1990,zinc,EU27,1249.819543
2064,nickel,RoW,-4029.101729
2064,tin,China,432.4878881
1991,zinc,EU27,1257.988636
2064,tin,RoW,-455.1003113
2064,zinc,China,4629.319204
1992,zinc,EU27,1266.196867
2064,zinc,RoW,12503.28734
2065,nickel,China,3829.327311
1993,zinc,EU27,1274.386703
2065,nickel,RoW,-4007.630594
2065,tin,China,434.8379606
1994,zinc,EU27,1282.484373
2065,tin,RoW,-457.3819112
2065,zinc,China,4618.183384
1995,zinc,EU27,975.370362
2065,zinc,RoW,12500.1253
2066,nickel,China,3806.698108
1996,zinc,EU27,1112.337322
2066,nickel,RoW,-3985.00139
2066,tin,China,436.6953968
1997,zinc,EU27,1199.002287
2066,tin,RoW,-459.1797464
2066,zinc,China,4605.73481
1998,zinc,EU27,1666.925229
2066,zinc,RoW,12474.43003
2067,nickel,China,3783.0396
1999,zinc,EU27,1460.926954
2067,nickel,RoW,-3961.342882
2067,tin,China,438.0749315
2000,zinc,EU27,1428.000639
2067,tin,RoW,-460.5081845
2067,zinc,China,4592.069778
2001,zinc,EU27,1471.076197
2067,zinc,RoW,12427.85635
2068,nickel,China,3758.473089
2002,zinc,EU27,1572.294026
2068,nickel,RoW,-3936.776372
2068,tin,China,438.9924894
2003,zinc,EU27,1493.920223
2068,tin,RoW,-461.3827965
2068,zinc,China,4577.280572
2004,zinc,EU27,1500.679472
2068,zinc,RoW,12362.05093
2069,nickel,China,3733.112571
2005,zinc,EU27,1376.571828
2069,nickel,RoW,-3911.415854
2069,tin,China,439.4650003
2006,zinc,EU27,1712.122304
2069,tin,RoW,-461.8201716
2069,zinc,China,4561.455475
2007,zinc,EU27,1904.384472
2069,zinc,RoW,12278.63697
2070,nickel,China,3707.06492
2008,zinc,EU27,1378.51318
2070,nickel,RoW,-3885.368203
2070,tin,China,439.5102221
2009,zinc,EU27,738.9756137
2070,tin,RoW,-461.8377397
2070,zinc,China,4544.67881
2010,zinc,EU27,1609.183455
2070,zinc,RoW,12179.20129
2071,nickel,China,3680.430103
2011,zinc,EU27,1262.446886
2071,nickel,RoW,-3858.733385
2071,tin,China,439.1465735
2012,zinc,EU27,1433.387747
2071,tin,RoW,-461.4536032
2071,zinc,China,4527.030988
2013,zinc,EU27,874.7711484
2071,zinc,RoW,12065.2836
2072,nickel,China,3653.301412
2014,zinc,EU27,973.0023402
2072,nickel,RoW,-3831.604694
2072,tin,China,438.3929767
2015,zinc,EU27,832.2147572
2072,tin,RoW,-460.6863797
2072,zinc,China,4508.588577
2016,zinc,EU27,950.1768839
2072,zinc,RoW,11938.36793
2073,nickel,China,3625.765716
2017,zinc,EU27,792.128124
2073,nickel,RoW,-3804.068998
2073,tin,China,437.2687104
2018,zinc,EU27,891.9875559
2073,tin,RoW,-459.5550543
2073,zinc,China,4489.424376
2019,zinc,EU27,554.1365222
2073,zinc,RoW,11799.87575
2074,nickel,China,3597.903719
2020,zinc,EU27,325.1339781
2074,nickel,RoW,-3776.207001
2074,tin,China,435.7932737
2021,zinc,EU27,434.9005397
2074,tin,RoW,-458.078843
2074,zinc,China,4469.607504
2022,zinc,EU27,840.8684242
2074,zinc,RoW,11651.16093
2075,nickel,China,3569.790232
2023,zinc,EU27,483.9897052
2075,nickel,RoW,-3748.093515
2075,tin,China,433.9862614
2024,zinc,EU27,-4494.893346
2075,tin,RoW,-456.2770676
2075,zinc,China,4449.203497
2025,zinc,EU27,-607.414105
2075,zinc,RoW,11493.50606
2076,nickel,China,3541.494448
2026,zinc,EU27,-912.5405744
2076,nickel,RoW,-3719.79773
2076,tin,China,431.8672498
2027,zinc,EU27,-1236.80707
2076,tin,RoW,-454.1690412
2076,zinc,China,4428.274403
2028,zinc,EU27,-1586.327652
2076,zinc,RoW,11328.12019
2077,nickel,China,3513.080209
2029,zinc,EU27,-1965.347435
2077,nickel,RoW,-3691.383491
2077,tin,China,429.4556934
2030,zinc,EU27,-2376.563251
2077,tin,RoW,-451.7739646
2077,zinc,China,4406.878898
2031,zinc,EU27,-2821.34069
2077,zinc,RoW,11156.13765
2078,nickel,China,3484.606291
2032,zinc,EU27,-3299.872887
2078,nickel,RoW,-3662.909573
2078,tin,China,426.7708328
2033,zinc,EU27,-3811.309446
2078,tin,RoW,-449.1108337
2078,zinc,China,4385.072392
2034,zinc,EU27,-4353.872759
2078,zinc,RoW,10978.6178
2079,nickel,China,3456.126667
2035,zinc,EU27,-4924.97154
2079,nickel,RoW,-3634.429949
2079,tin,China,423.8316124
2036,zinc,EU27,-5521.316433
2079,tin,RoW,-446.1983566
2079,zinc,China,4362.907142
2037,zinc,EU27,-6139.039175
2079,zinc,RoW,10796.54574
2080,nickel,China,3427.690778
2038,zinc,EU27,-6773.814691
2080,nickel,RoW,-3605.99406
2080,tin,China,420.6566078
2039,zinc,EU27,-7420.984156
2080,tin,RoW,-443.0548813
2080,zinc,China,4340.43237
2040,zinc,EU27,-8075.676421
2080,zinc,RoW,10610.83355
2081,nickel,China,3399.343793
2041,zinc,EU27,-8732.924954
2081,nickel,RoW,-3577.647075
2081,tin,China,417.2639637
2042,zinc,EU27,-9387.777596
2081,tin,RoW,-439.6983328
2081,zinc,China,4317.69438
2043,zinc,EU27,-10035.39675
2081,zinc,RoW,10422.32222
2082,nickel,China,3371.126862
2044,zinc,EU27,-10671.14815
2082,nickel,RoW,-3549.430145
2082,tin,China,413.6713395
2045,zinc,EU27,-11290.67675
2082,tin,RoW,-436.1461585
2082,zinc,China,4294.736674
2046,zinc,EU27,-11889.96922
2082,zinc,RoW,10231.78394
2083,nickel,China,3343.077363
2047,zinc,EU27,-12465.40242
2083,nickel,RoW,-3521.380645
2083,tin,China,409.895864
2048,zinc,EU27,-13013.77854
2083,tin,RoW,-432.4152829
2083,zinc,China,4271.600068
2049,zinc,EU27,-13532.34721
2083,zinc,RoW,10039.92479
2084,nickel,China,3315.229135
2050,zinc,EU27,-14018.81572
2084,nickel,RoW,-3493.532418
2084,tin,China,405.954098
2051,zinc,EU27,-14471.34862
2084,tin,RoW,-428.5220693
2084,zinc,China,4248.322808
2052,zinc,EU27,-14888.55795
2084,zinc,RoW,9847.38766
2085,nickel,China,3287.612713
2053,zinc,EU27,-15269.48563
2085,nickel,RoW,-3465.915995
2085,tin,China,401.862004
2054,zinc,EU27,-15613.57949
2085,tin,RoW,-424.4822901
2085,zinc,China,4224.940684
2055,zinc,EU27,-15920.66436
2085,zinc,RoW,9654.755406
2086,nickel,China,3260.255539
2056,zinc,EU27,-16190.90956
2086,nickel,RoW,-3438.558821
2086,tin,China,397.6349224
2057,zinc,EU27,-16424.79409
2086,tin,RoW,-420.3111019
2086,zinc,China,4201.487143
2058,zinc,EU27,-16623.07055
2086,zinc,RoW,9462.554045
2087,nickel,China,3233.182175
2059,zinc,EU27,-16786.72876
2087,nickel,RoW,-3411.485457
2087,tin,China,393.2875544
2060,zinc,EU27,-16916.96004
2087,tin,RoW,-416.023029
2087,zinc,China,4177.993395
2061,zinc,EU27,-17015.12252
2087,zinc,RoW,9271.25608
2088,nickel,China,3206.414499
2062,zinc,EU27,-17082.70835
2088,nickel,RoW,-3384.717781
2088,tin,China,388.8339503
2063,zinc,EU27,-17121.31292
2088,tin,RoW,-411.6319506
2088,zinc,China,4154.488527
2064,zinc,EU27,-17132.60655
2088,zinc,RoW,9081.283811
2089,nickel,China,3179.971896
2065,zinc,EU27,-17118.30868
2089,nickel,RoW,-3358.275178
2089,tin,China,384.2875025
2066,zinc,EU27,-17080.16483
2089,tin,RoW,-407.1510941
2089,zinc,China,4130.999601
2067,zinc,EU27,-17019.92613
2089,zinc,RoW,8893.012627
2090,nickel,China,3153.871436
2068,zinc,EU27,-16939.33151
2090,nickel,RoW,-3332.174718
2090,tin,China,379.6609432
2069,zinc,EU27,-16840.09245
2090,tin,RoW,-402.5930328
2090,zinc,China,4107.551757
2070,zinc,EU27,-16723.8801
2090,zinc,RoW,8706.774241
2091,nickel,China,3128.128043
2071,zinc,EU27,-16592.31459
2091,nickel,RoW,-3306.431325
2091,tin,China,374.9663469
2072,zinc,EU27,-16446.95651
2091,tin,RoW,-397.9696877
2091,zinc,China,4084.168313
2073,zinc,EU27,-16289.30013
2091,zinc,RoW,8522.859845
2092,nickel,China,3102.754656
2074,zinc,EU27,-16120.76843
2092,nickel,RoW,-3281.057938
2092,tin,China,370.2151351
2075,zinc,EU27,-15942.70955
2092,tin,RoW,-393.2923322
2092,zinc,China,4060.870859
2076,zinc,EU27,-15756.3946
2092,zinc,RoW,8341.523157
2093,nickel,China,3077.762378
2077,zinc,EU27,-15563.01655
2093,nickel,RoW,-3256.06566
2093,tin,China,365.4180854
2078,zinc,EU27,-15363.6902
2093,tin,RoW,-388.5716012
2093,zinc,China,4037.679347
2079,zinc,EU27,-15159.45288
2093,zinc,RoW,8162.983356
2094,nickel,China,3053.160621
2080,zinc,EU27,-14951.26592
2094,nickel,RoW,-3231.463903
2094,tin,China,360.5853426
2081,zinc,EU27,-14740.0166
2094,tin,RoW,-383.8175017
2094,zinc,China,4014.612183
2082,zinc,EU27,-14526.52061
2094,zinc,RoW,7987.42788
2095,nickel,China,3028.957236
2083,zinc,EU27,-14311.52485
2095,nickel,RoW,-3207.260518
2095,tin,China,355.7264323
2084,zinc,EU27,-14095.71047
2095,tin,RoW,-379.0394264
2095,zinc,China,3991.686307
2085,zinc,EU27,-13879.69609
2095,zinc,RoW,7815.015092
2096,nickel,China,3005.158642
2086,zinc,EU27,-13664.04119
2096,nickel,RoW,-3183.461924
2096,tin,China,350.8502766
2087,zinc,EU27,-13449.24948
2096,tin,RoW,-374.2461692
2096,zinc,China,3968.917278
2088,zinc,EU27,-13235.77234
2096,zinc,RoW,7645.876802
2097,nickel,China,2981.769938
2089,zinc,EU27,-13024.01223
2097,nickel,RoW,-3160.07322
2097,tin,China,345.9652111
2090,zinc,EU27,-12814.326
2097,tin,RoW,-369.4459422
2097,zinc,China,3946.31935
2091,zinc,EU27,-12607.02816
2097,zinc,RoW,7480.120641
2098,nickel,China,2958.795017
2092,zinc,EU27,-12402.39402
2098,nickel,RoW,-3137.098299
2098,tin,China,341.0790036
2093,zinc,EU27,-12200.6627
2098,tin,RoW,-364.6463941
2098,zinc,China,3923.90555
2094,zinc,EU27,-12002.04006
2098,zinc,RoW,7317.832292
2099,nickel,China,2936.236669
2095,zinc,EU27,-11806.7014
2099,nickel,RoW,-3114.539951
2099,tin,China,336.1988741
2096,zinc,EU27,-11614.79408
2099,tin,RoW,-359.85463
2099,zinc,China,3901.687743
2097,zinc,EU27,-11426.43999
2099,zinc,RoW,7159.077579
2100,nickel,China,2914.096671
2098,zinc,EU27,-11241.73784
2100,nickel,RoW,-3092.399953
2100,tin,China,331.3315143
2099,zinc,EU27,-11060.76532
2100,tin,RoW,-355.0772309
2100,zinc,China,3879.676709
2100,zinc,EU27,-10883.58112
2100,zinc,RoW,7003.90441
