cohort_year,material,region,end_use,dist,param,value
2032,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2032,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2032,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2032,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2032,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2032,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2032,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2032,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2032,nickel,EU27,products_nec,lognormal,mean_years,7.5
2032,nickel,EU27,products_nec,lognormal,sigma,0.6
2032,nickel,China,construction,lognormal,mean_years,70.0
2032,nickel,China,construction,lognormal,sigma,0.6
2032,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2032,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2032,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2032,nickel,China,electrical_equipment,lognormal,sigma,0.6
2032,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2032,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2032,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2032,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2032,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2032,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2032,nickel,China,products_nec,lognormal,mean_years,7.5
2032,nickel,China,products_nec,lognormal,sigma,0.6
2032,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2032,nickel,RoW,construction,lognormal,sigma,0.6
2032,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2032,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2032,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2032,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2032,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2032,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2032,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2032,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2032,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2032,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2032,nickel,RoW,products_nec,lognormal,mean_years,7.5
2032,nickel,RoW,products_nec,lognormal,sigma,0.6
2033,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2033,tin,EU27,construction,lognormal,sigma,0.6
2033,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2033,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2033,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2033,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2033,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2033,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2033,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2033,tin,EU27,products_nec,lognormal,mean_years,7.5
2033,tin,EU27,products_nec,lognormal,sigma,0.6
2033,tin,China,construction,lognormal,mean_years,70.0
2033,tin,China,construction,lognormal,sigma,0.6
2033,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2033,tin,China,electrical_equipment,lognormal,mean_years,25.0
2033,tin,China,electrical_equipment,lognormal,sigma,0.6
2033,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2033,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2033,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2033,tin,China,other_transport_equipment,lognormal,sigma,0.6
2033,tin,China,products_nec,lognormal,mean_years,7.5
2033,tin,China,products_nec,lognormal,sigma,0.6
2033,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2033,tin,RoW,construction,lognormal,sigma,0.6
2033,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2033,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2033,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2033,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2033,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2033,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
2033,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
2033,tin,RoW,products_nec,lognormal,mean_years,7.5
2033,tin,RoW,products_nec,lognormal,sigma,0.6
2033,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
2033,zinc,EU27,construction,lognormal,sigma,0.6
2033,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2033,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
2033,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
2033,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2033,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
2033,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
2033,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
2033,zinc,EU27,products_nec,lognormal,mean_years,7.5
2033,zinc,EU27,products_nec,lognormal,sigma,0.6
2033,zinc,China,construction,lognormal,mean_years,70.0
2033,zinc,China,construction,lognormal,sigma,0.6
2033,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
2033,zinc,China,electrical_equipment,lognormal,mean_years,25.0
2033,zinc,China,electrical_equipment,lognormal,sigma,0.6
2033,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
2033,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
2033,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
2033,zinc,China,other_transport_equipment,lognormal,sigma,0.6
2033,zinc,China,products_nec,lognormal,mean_years,7.5
2033,zinc,China,products_nec,lognormal,sigma,0.6
2033,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
2033,zinc,RoW,construction,lognormal,sigma,0.6
2033,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2033,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
2033,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
2033,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2033,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
2033,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
2033,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
2033,zinc,RoW,products_nec,lognormal,mean_years,7.5
2033,zinc,RoW,products_nec,lognormal,sigma,0.6
2033,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
2033,nickel,EU27,construction,lognormal,sigma,0.6
2033,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2033,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2033,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2033,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2033,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2033,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2033,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2033,nickel,EU27,products_nec,lognormal,mean_years,7.5
2033,nickel,EU27,products_nec,lognormal,sigma,0.6
2033,nickel,China,construction,lognormal,mean_years,70.0
2033,nickel,China,construction,lognormal,sigma,0.6
2033,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2033,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2033,nickel,China,electrical_equipment,lognormal,sigma,0.6
2033,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2033,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2033,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2033,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2033,nickel,China,products_nec,lognormal,mean_years,7.5
2033,nickel,China,products_nec,lognormal,sigma,0.6
2033,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2033,nickel,RoW,construction,lognormal,sigma,0.6
2033,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2033,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2033,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2033,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2033,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2033,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2033,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2033,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2033,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2033,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2033,nickel,RoW,products_nec,lognormal,mean_years,7.5
2033,nickel,RoW,products_nec,lognormal,sigma,0.6
2034,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2034,tin,EU27,construction,lognormal,sigma,0.6
2034,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2034,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2034,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2034,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2034,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2034,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2034,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2034,tin,EU27,products_nec,lognormal,mean_years,7.5
2034,tin,EU27,products_nec,lognormal,sigma,0.6
2034,tin,China,construction,lognormal,mean_years,70.0
2034,tin,China,construction,lognormal,sigma,0.6
2034,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2034,tin,China,electrical_equipment,lognormal,mean_years,25.0
2034,tin,China,electrical_equipment,lognormal,sigma,0.6
2034,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2034,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2034,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2034,tin,China,other_transport_equipment,lognormal,sigma,0.6
2034,tin,China,products_nec,lognormal,mean_years,7.5
2034,tin,China,products_nec,lognormal,sigma,0.6
2034,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2034,tin,RoW,construction,lognormal,sigma,0.6
2034,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2034,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2034,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2034,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2034,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2034,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
2034,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
2034,tin,RoW,products_nec,lognormal,mean_years,7.5
2034,tin,RoW,products_nec,lognormal,sigma,0.6
2034,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
2034,zinc,EU27,construction,lognormal,sigma,0.6
2034,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2034,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
2034,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
2034,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2034,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
2034,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
2034,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
2034,zinc,EU27,products_nec,lognormal,mean_years,7.5
2034,zinc,EU27,products_nec,lognormal,sigma,0.6
2034,zinc,China,construction,lognormal,mean_years,70.0
2034,zinc,China,construction,lognormal,sigma,0.6
2034,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
2034,zinc,China,electrical_equipment,lognormal,mean_years,25.0
2034,zinc,China,electrical_equipment,lognormal,sigma,0.6
2034,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
2034,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
2034,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
2034,zinc,China,other_transport_equipment,lognormal,sigma,0.6
2034,zinc,China,products_nec,lognormal,mean_years,7.5
2034,zinc,China,products_nec,lognormal,sigma,0.6
2034,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
2034,zinc,RoW,construction,lognormal,sigma,0.6
2034,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2034,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
2034,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
2034,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2034,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
2034,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
2034,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
2034,zinc,RoW,products_nec,lognormal,mean_years,7.5
2034,zinc,RoW,products_nec,lognormal,sigma,0.6
2034,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
2034,nickel,EU27,construction,lognormal,sigma,0.6
2034,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2034,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2034,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2034,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2034,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2034,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2034,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2034,nickel,EU27,products_nec,lognormal,mean_years,7.5
2034,nickel,EU27,products_nec,lognormal,sigma,0.6
2034,nickel,China,construction,lognormal,mean_years,70.0
2034,nickel,China,construction,lognormal,sigma,0.6
2034,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2034,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2034,nickel,China,electrical_equipment,lognormal,sigma,0.6
2034,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2034,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2034,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2034,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2034,nickel,China,products_nec,lognormal,mean_years,7.5
2034,nickel,China,products_nec,lognormal,sigma,0.6
2034,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2034,nickel,RoW,construction,lognormal,sigma,0.6
2034,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2034,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2034,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2034,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2034,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2034,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2034,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2034,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2034,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2034,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2034,nickel,RoW,products_nec,lognormal,mean_years,7.5
2034,nickel,RoW,products_nec,lognormal,sigma,0.6
2035,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2035,tin,EU27,construction,lognormal,sigma,0.6
2035,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2035,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2035,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2035,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2035,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2035,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2035,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2035,tin,EU27,products_nec,lognormal,mean_years,7.5
2035,tin,EU27,products_nec,lognormal,sigma,0.6
2035,tin,China,construction,lognormal,mean_years,70.0
2035,tin,China,construction,lognormal,sigma,0.6
2035,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2035,tin,China,electrical_equipment,lognormal,mean_years,25.0
2035,tin,China,electrical_equipment,lognormal,sigma,0.6
2035,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2035,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2035,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2035,tin,China,other_transport_equipment,lognormal,sigma,0.6
2035,tin,China,products_nec,lognormal,mean_years,7.5
2035,tin,China,products_nec,lognormal,sigma,0.6
2035,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2035,tin,RoW,construction,lognormal,sigma,0.6
2035,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2035,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2035,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2035,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2035,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2035,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
2035,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
2035,tin,RoW,products_nec,lognormal,mean_years,7.5
2035,tin,RoW,products_nec,lognormal,sigma,0.6
2035,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
2035,zinc,EU27,construction,lognormal,sigma,0.6
2035,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2035,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
2035,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
2035,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2035,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
2035,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
2035,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
2035,zinc,EU27,products_nec,lognormal,mean_years,7.5
2035,zinc,EU27,products_nec,lognormal,sigma,0.6
2035,zinc,China,construction,lognormal,mean_years,70.0
2035,zinc,China,construction,lognormal,sigma,0.6
2035,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
2035,zinc,China,electrical_equipment,lognormal,mean_years,25.0
2035,zinc,China,electrical_equipment,lognormal,sigma,0.6
2035,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
2035,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
2035,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
2035,zinc,China,other_transport_equipment,lognormal,sigma,0.6
2035,zinc,China,products_nec,lognormal,mean_years,7.5
2035,zinc,China,products_nec,lognormal,sigma,0.6
2035,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
2035,zinc,RoW,construction,lognormal,sigma,0.6
2035,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2035,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
2035,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
2035,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2035,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
2035,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
2035,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
2035,zinc,RoW,products_nec,lognormal,mean_years,7.5
2035,zinc,RoW,products_nec,lognormal,sigma,0.6
2035,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
2035,nickel,EU27,construction,lognormal,sigma,0.6
2035,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2035,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2035,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2035,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2035,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2035,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2035,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2035,nickel,EU27,products_nec,lognormal,mean_years,7.5
2035,nickel,EU27,products_nec,lognormal,sigma,0.6
2035,nickel,China,construction,lognormal,mean_years,70.0
2035,nickel,China,construction,lognormal,sigma,0.6
2035,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2035,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2035,nickel,China,electrical_equipment,lognormal,sigma,0.6
2035,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2035,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2035,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2035,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2035,nickel,China,products_nec,lognormal,mean_years,7.5
2035,nickel,China,products_nec,lognormal,sigma,0.6
2035,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2035,nickel,RoW,construction,lognormal,sigma,0.6
2035,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2035,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2035,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2035,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2035,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2035,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2035,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2035,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2035,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2035,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2035,nickel,RoW,products_nec,lognormal,mean_years,7.5
2035,nickel,RoW,products_nec,lognormal,sigma,0.6
2036,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2036,tin,EU27,construction,lognormal,sigma,0.6
